from_id;to_id;walk_t;walk_d;car_r_t;car_r_d;car_m_t;car_m_d;pt_r_t;pt_r_tt;pt_r_d;pt_m_t;pt_m_tt;pt_m_d
5868774;5980260;265;18569;38;23029;33;23029;58;64;19758;61;69;19228
5868775;5980260;260;18216;39;23467;34;23582;54;61;18875;56;66;18875
5868776;5980260;261;18305;39;23630;34;23630;54;62;18806;59;66;18806
5868777;5980260;259;18114;39;22048;34;22784;50;60;18568;55;64;18568
5868778;5980260;258;18064;38;21781;33;22516;48;59;18375;53;60;18375
5868779;5980260;256;17941;38;21535;33;22271;52;57;26352;54;59;26352
5868780;5980260;255;17866;37;21520;33;22255;55;61;19026;57;62;26593
5868781;5980260;259;18142;42;22620;36;22620;56;64;19138;58;65;19658
5868782;5980260;270;18890;42;22463;36;22463;58;70;21684;62;73;22661
5868783;5980260;264;18508;38;21860;33;21860;58;67;18806;59;69;18806
5868784;5980260;261;18244;39;21319;34;21319;56;63;18542;55;65;18542
5868785;5980260;261;18237;38;21295;34;21295;57;63;20091;56;67;20091
5868786;5980260;258;18091;38;21655;33;21655;54;62;18382;53;67;18382
5868787;5980260;258;18094;42;21354;37;21632;48;59;19599;49;66;19599
5868788;5980260;263;18381;37;21398;33;21435;49;57;19567;48;63;19567
5868789;5980260;264;18462;37;21438;33;21476;49;57;19540;48;63;19540
5868790;5980260;267;18664;39;21697;34;21734;51;62;19850;52;62;19850
5868791;5980260;273;19079;40;22322;35;22359;50;59;19936;52;60;19936
5868792;5980260;275;19237;40;22484;35;22522;46;56;19644;47;57;19644
5868793;5980260;278;19453;42;23040;38;23078;44;55;19494;46;56;19494
5868794;5980260;278;19430;40;23101;35;23139;43;53;19438;45;53;19438
5868795;5980260;276;19315;42;24084;37;24122;47;55;19164;48;56;19164
5868796;5980260;275;19248;44;24584;38;24621;46;56;19097;48;55;19097
5868797;5980260;277;19386;43;24410;37;24448;42;50;19350;44;50;19350
5868798;5980260;279;19545;44;24697;38;24734;43;47;19257;44;46;19257
5868799;5980260;278;19481;45;25034;39;25072;40;45;19055;41;45;19055
5868800;5980260;282;19722;47;25405;41;24753;38;49;19125;40;48;19125
5868801;5980260;284;19904;50;25667;43;25015;43;51;19427;45;50;19427
5868802;5980260;318;22228;46;27148;41;27142;64;72;23147;66;78;23147
5868803;5980260;316;22110;44;26785;39;26779;58;66;22689;60;67;22689
5868804;5980260;297;20782;43;26474;38;26467;59;70;20646;59;76;20646
5868805;5980260;296;20732;46;24685;41;24678;58;68;20596;58;75;20596
5868806;5980260;295;20632;44;24363;39;24357;58;66;20496;57;70;20496
5868807;5980260;296;20719;47;24771;41;24765;58;68;20583;58;75;20583
5868808;5980260;299;20961;40;24631;35;24624;52;65;21195;53;68;21195
5868809;5980260;300;20998;40;24521;35;24515;43;58;20067;43;64;20067
5868810;5980260;304;21295;38;23421;33;23414;47;59;20364;47;66;20364
5868811;5980260;314;21960;37;23615;33;23609;42;58;20822;41;61;20822
5868812;5980260;313;21885;39;23914;34;23907;42;56;20781;41;59;20781
5868813;5980260;316;22151;39;24243;34;24236;46;60;21104;45;64;21104
5868814;5980260;323;22594;41;24849;36;24842;48;60;21702;55;62;22632
5868815;5980260;326;22818;41;24927;36;24920;49;64;21805;57;67;21877
5868816;5980260;324;22656;44;25374;38;25368;54;64;22101;59;67;22806
5868817;5980260;345;24140;45;26267;40;26260;59;78;22902;78;87;24406
5868818;5980260;347;24294;48;27975;42;27969;68;85;23507;67;87;23507
5868819;5980260;345;24123;49;28037;43;28031;69;81;23606;68;87;23606
5868820;5980260;349;24444;48;28179;42;28173;74;87;23927;73;90;23927
5868821;5980260;350;24484;51;28484;45;28478;80;92;25089;75;91;24395
5868822;5980260;353;24678;51;28375;45;28369;83;97;25284;84;95;25284
5868823;5980260;353;24705;52;27692;46;27686;83;97;25311;78;96;24616
5868824;5980260;352;24610;54;27877;49;27870;88;100;25686;84;99;24992
5868825;5980260;359;25160;58;28321;52;28314;99;116;26852;91;111;25104
5868826;5980260;359;25104;61;28676;55;28669;99;116;26796;90;111;25048
5868827;5980260;363;25413;63;28899;57;28892;103;116;27105;95;114;25356
5868828;5980260;370;25881;60;28706;54;28700;110;120;27573;101;116;25825
5870541;5980260;462;32371;55;36607;48;36607;80;96;36677;83;99;36182
5870542;5980260;460;32203;54;36498;48;36498;80;94;36645;83;99;36149
5870543;5980260;458;32029;52;36114;46;36114;80;94;36369;83;99;35874
5870544;5980260;455;31821;51;35786;45;35786;77;90;36162;80;99;35666
5870545;5980260;451;31575;51;35602;45;35602;82;98;35961;85;99;35466
5870546;5980260;468;32745;51;35692;45;35692;98;113;37131;102;119;35802
5870547;5980260;471;32970;54;36121;48;36121;102;117;37356;106;121;36027
5870548;5980260;458;32088;48;35404;43;35404;89;105;36474;93;105;35145
5870549;5980260;467;32679;49;35536;44;35536;98;113;37066;102;119;35737
5870550;5980260;467;32723;53;36225;47;36225;98;113;37109;102;119;35780
5870551;5980260;427;29924;52;36030;46;36030;68;89;32695;72;108;32695
5870552;5980260;426;29807;54;35842;48;35842;67;89;32565;71;108;32565
5870553;5980260;421;29485;56;35826;50;35826;74;99;33059;78;114;33059
5870554;5980260;426;29794;53;35401;48;35401;77;99;33291;81;114;33291
5870555;5980260;412;28812;52;35517;46;35517;81;99;32509;85;120;32509
5870556;5980260;407;28518;54;35789;49;35789;79;99;32349;83;114;32349
5870557;5980260;405;28320;55;35175;50;35175;83;99;32676;87;120;32676
5870558;5980260;403;28216;54;35018;48;35018;87;104;32182;90;120;32182
5870559;5980260;406;28406;54;35178;49;35178;87;113;32037;93;126;32372
5870560;5980260;406;28431;56;35500;50;35500;87;113;32062;93;126;32397
5870561;5980260;408;28568;55;35424;49;35424;89;113;32200;95;132;32534
5870562;5980260;411;28743;53;35866;47;35866;104;125;32570;110;137;32905
5870563;5980260;410;28667;54;36156;48;36156;103;125;32494;109;137;32829
5870564;5980260;412;28812;52;36057;47;36057;105;127;32639;111;141;32974
5870565;5980260;412;28863;54;36413;48;36413;106;127;32690;112;141;33025
5870566;5980260;422;29568;56;36864;51;36864;115;138;33730;122;153;33730
5870567;5980260;425;29734;57;37203;51;37203;117;140;33896;124;153;33896
5870568;5980260;430;30118;57;37488;52;37488;123;140;34280;130;163;34280
5870569;5980260;431;30195;58;37607;52;37607;124;145;34357;131;163;34357
5870570;5980260;384;26909;50;31008;44;31008;101;128;30241;110;131;30574
5870571;5980260;376;26342;49;30908;44;30908;93;116;29674;102;122;30007
5870572;5980260;379;26556;51;31205;45;31205;96;118;29888;105;122;30221
5870573;5980260;377;26386;53;31583;47;31583;94;116;29718;103;122;30051
5870574;5980260;371;25977;55;31669;50;31669;82;107;30296;100;122;29882
5870575;5980260;372;26023;53;34058;48;34058;83;107;30342;101;122;29928
5870576;5980260;374;26152;51;33996;46;33996;85;107;30472;103;122;30058
5870577;5980260;358;25074;52;34044;46;34044;69;95;30644;91;109;27072
5870578;5980260;355;24865;50;33568;44;33568;73;89;30768;82;101;29295
5870579;5980260;350;24513;49;34222;43;34222;69;84;30478;77;94;28944
5870580;5980260;348;24360;48;33939;43;33939;67;84;30325;75;94;28790
5870581;5980260;342;23968;51;34332;45;34332;68;83;30765;70;87;35800
5870582;5980260;338;23648;48;33482;42;33482;71;84;31020;70;86;35530
5870583;5980260;332;23273;48;33369;42;33369;73;86;31132;68;85;35406
5870584;5980260;329;23036;48;33683;43;33683;72;94;31220;74;89;35827
5870585;5980260;324;22705;49;33936;43;33936;75;93;31469;78;91;29364
5870586;5980260;321;22461;50;34246;44;34246;86;92;32024;82;95;29586
5870587;5980260;317;22167;49;28568;43;28539;81;90;27242;81;96;27573
5870588;5980260;313;21899;49;28364;43;28335;77;87;26974;77;93;27305
5870589;5980260;311;21796;50;28270;43;28241;76;85;26871;76;87;27203
5870590;5980260;306;21400;48;27921;42;27892;68;78;26346;68;81;26678
5870591;5980260;302;21144;50;27611;44;27583;66;78;26008;66;80;26339
5870592;5980260;302;21174;49;27748;43;27719;67;78;26038;67;80;26369
5870593;5980260;302;21129;49;26930;42;26901;72;81;26395;72;84;26726
5870594;5980260;291;20381;47;26453;40;26424;66;82;21668;68;84;21668
5870595;5980260;292;20424;48;26528;42;26499;67;82;21710;69;84;21710
5870596;5980260;291;20388;46;25647;40;25618;93;102;22860;91;106;25777
5870597;5980260;280;19601;44;25532;38;25504;62;81;20974;64;81;20974
5870598;5980260;272;19044;43;25137;37;25108;60;81;20550;62;81;20550
5870599;5980260;263;18406;44;24470;38;24441;60;81;20590;62;81;20590
5870600;5980260;261;18240;44;24368;38;24340;64;81;20805;66;83;20805
5870601;5980260;260;18185;42;23955;36;23927;66;82;19700;68;83;19700
5870602;5980260;259;18124;41;23585;36;24170;65;81;19638;67;83;19638
5870603;5980260;263;18412;42;23700;37;23321;70;82;19926;73;90;19926
5870604;5980260;259;18106;41;23131;36;22753;76;88;20367;79;95;20367
5870605;5980260;260;18166;44;23228;39;22849;77;88;20426;80;95;20426
5870606;5980260;260;18171;41;22533;37;22155;86;93;21086;87;94;20846
5870607;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5870608;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5870609;5980260;254;17761;43;21776;38;21776;79;88;20002;87;89;21189
5870610;5980260;254;17776;43;21907;38;21907;60;66;19136;62;67;19136
5870611;5980260;256;17887;45;22037;40;22037;55;63;18796;57;63;18796
5870612;5980260;277;19374;41;20902;36;20902;70;76;22110;65;78;21367
5870613;5980260;268;18739;42;20901;37;20901;64;70;19398;66;71;19398
5870614;5980260;264;18452;37;20232;32;20232;60;65;19110;62;66;19110
5870615;5980260;254;17763;37;20314;32;20314;55;63;18758;57;63;18758
5870616;5980260;252;17670;40;20616;35;20616;53;61;18665;55;61;18665
5870617;5980260;249;17427;37;19835;32;19835;53;61;18677;55;61;18677
5870618;5980260;248;17367;36;19143;32;19143;51;60;18931;52;62;17872
5870619;5980260;254;17778;36;19580;32;19580;52;63;19049;53;66;17991
5870620;5980260;248;17329;35;18329;30;18367;62;70;18276;59;68;17716
5870621;5980260;249;17447;37;18712;32;18749;63;71;19819;61;69;17833
5870622;5980260;255;17820;39;20310;35;20310;59;75;20925;56;76;24172
5870623;5980260;253;17744;35;19916;30;19916;58;74;20838;54;75;24028
5870624;5980260;253;17713;36;19799;32;19799;55;73;20650;52;77;23839
5870625;5980260;256;17933;35;19999;30;19999;59;70;20870;66;78;22103
5870626;5980260;260;18195;36;20320;32;20320;61;69;21583;65;77;22016
5870627;5980260;254;17762;41;20650;37;20650;54;64;21112;58;70;21544
5870628;5980260;258;18079;37;21011;33;21011;59;65;21429;60;72;21676
5870629;5980260;259;18111;38;22292;34;22292;61;68;21583;62;74;21830
5870630;5980260;255;17832;36;21738;31;21738;57;66;20448;65;76;22784
5870631;5980260;267;18671;38;21691;33;21691;64;77;21565;63;81;22180
5870632;5980260;276;19306;39;22430;34;22430;69;79;21873;69;84;22585
5870633;5980260;262;18366;38;22784;33;22784;58;65;19805;70;76;26553
5870634;5980260;263;18400;41;22810;36;22810;59;65;19839;70;76;26589
5870635;5980260;262;18351;43;23179;37;23179;57;63;19682;62;70;19295
5870636;5980260;257;17974;39;23427;34;23427;55;63;19080;63;67;18786
5870637;5980260;265;18526;39;23733;34;23733;57;64;19006;62;69;19006
5870638;5980260;255;17882;39;23659;34;23659;52;60;18225;57;66;18697
5870639;5980260;255;17822;40;23727;35;23727;51;59;18621;56;65;18621
5870640;5980260;251;17603;39;23882;34;23882;53;60;18441;58;69;18441
5870641;5980260;254;17756;38;21379;33;22115;54;60;18949;55;61;19461
5870642;5980260;255;17857;38;21668;33;22404;50;59;18721;52;61;19241
5870643;5980260;254;17779;42;22026;37;22762;54;61;18395;53;64;18395
5870644;5980260;257;17981;38;21733;33;21733;54;61;18392;53;65;18392
5870645;5980260;257;17957;38;21468;33;21468;52;59;18257;51;64;18257
5870646;5980260;255;17826;37;21330;32;21330;50;58;18126;49;64;18126
5870647;5980260;258;18029;36;20618;31;20799;56;62;18552;55;65;18552
5870648;5980260;257;17972;37;20934;33;21200;54;62;20438;53;65;19893
5870649;5980260;259;18101;37;21072;33;21110;54;61;19909;53;64;19909
5870650;5980260;263;18441;39;21555;35;21592;53;61;19825;52;64;19825
5870651;5980260;272;19008;38;21769;34;21806;53;62;20115;54;62;20115
5870652;5980260;270;18886;39;21970;34;22007;49;60;19841;51;61;19841
5870653;5980260;271;18995;39;22205;34;22243;46;56;19598;47;56;19598
5870654;5980260;272;19051;40;22927;35;22975;41;53;19300;43;53;19300
5870655;5980260;274;19177;39;22973;34;23011;42;53;19346;44;53;19346
5870656;5980260;272;19053;41;23343;35;23380;41;53;18996;43;53;18996
5870657;5980260;271;18972;43;23909;37;23946;42;54;18831;44;53;18831
5870658;5980260;272;19063;43;23991;37;24028;41;49;19284;41;49;18698
5870659;5980260;274;19172;43;24111;37;24149;43;46;19221;44;46;19221
5870660;5980260;274;19206;45;24414;39;24451;39;44;19007;40;43;19007
5870661;5980260;278;19441;46;25098;40;24446;43;47;19264;39;46;19044
5870662;5980260;280;19596;47;24434;40;24428;42;50;19361;44;50;19361
5870663;5980260;283;19830;45;27113;40;27107;48;54;21078;49;56;19766
5870664;5980260;284;19858;47;27101;42;27094;46;53;21110;49;57;21110
5870665;5980260;294;20607;45;24548;39;24541;57;66;20471;56;70;20471
5870666;5980260;291;20364;44;24289;38;24282;54;61;20227;53;68;20227
5870667;5980260;291;20372;46;24407;40;24400;54;61;20236;53;68;20236
5870668;5980260;294;20601;42;25213;37;25206;53;63;20236;53;69;20236
5870669;5980260;297;20794;41;24979;36;24973;55;68;21440;56;70;21440
5870670;5980260;298;20830;40;24906;36;24900;47;59;20308;47;64;20308
5870671;5980260;302;21138;37;23134;32;23127;49;58;20432;46;61;20916
5870672;5980260;306;21438;39;24202;34;24195;41;57;20481;40;61;20481
5870673;5980260;310;21700;41;24304;36;24297;49;60;21075;45;63;21075
5870674;5980260;314;21979;41;24682;36;24429;50;58;21234;47;62;21234
5870675;5980260;318;22270;42;25221;37;25214;51;60;23912;55;64;22265
5870676;5980260;319;22343;43;25223;37;25216;50;60;24092;54;62;22444
5870677;5980260;320;22401;43;25360;37;25353;55;64;22195;59;67;22778
5870678;5980260;348;24340;46;26285;40;26278;62;81;23102;80;87;24606
5870679;5980260;343;24007;48;27933;42;27926;72;81;23769;71;86;23769
5870680;5980260;341;23848;50;27849;44;27843;72;80;24454;72;86;24454
5870681;5980260;345;24165;48;27665;42;27659;75;89;24771;76;87;24771
5870682;5980260;346;24254;48;28133;42;28127;77;90;24859;72;89;24165
5870683;5980260;347;24306;50;28320;44;28313;77;90;24911;73;89;24217
5870684;5980260;350;24509;50;27397;44;27391;83;98;25315;78;96;24620
5870685;5980260;349;24405;54;27788;48;27781;89;100;26097;80;96;24349
5870686;5980260;353;24716;56;28190;50;28183;93;107;26408;85;106;24660
5870687;5980260;356;24954;58;28466;52;28459;96;112;26646;88;108;24898
5870688;5980260;364;25467;60;28695;54;28688;104;116;27160;95;114;25411
5870689;5980260;366;25590;62;29115;56;29109;106;117;27282;97;114;25534
5872400;5980260;465;32555;53;36511;47;36511;86;103;37085;90;103;35756
5872401;5980260;459;32153;53;36223;47;36223;78;92;36473;80;99;35978
5872402;5980260;457;31996;54;36091;47;36091;75;90;36302;79;96;34973
5872403;5980260;455;31834;51;35605;45;35605;77;90;36174;80;99;35679
5872404;5980260;451;31573;52;35733;46;35733;73;88;35913;77;96;34584
5872405;5980260;447;31261;50;35385;44;35385;77;92;35647;80;99;35152
5872406;5980260;446;31243;53;35551;47;35551;77;90;35629;80;99;35134
5872407;5980260;456;31896;56;36250;50;36250;86;103;36282;90;105;34953
5872408;5980260;462;32356;48;35159;43;35159;93;107;36742;97;111;35413
5872409;5980260;463;32399;48;35151;43;35151;94;107;36785;98;111;35456
5872410;5980260;415;29015;48;35088;43;35088;104;119;37540;108;123;36211
5872411;5980260;429;30006;53;36179;47;36179;70;94;32777;74;108;32777
5872412;5980260;422;29507;52;35659;46;35659;67;89;32208;71;108;32208
5872413;5980260;420;29379;54;35485;48;35485;78;99;32341;82;114;32341
5872414;5980260;418;29240;50;34955;45;34955;76;99;32203;80;114;32203
5872415;5980260;414;28952;52;35389;46;35389;73;99;31959;77;114;31959
5872416;5980260;412;28852;53;35681;47;35681;79;99;32363;83;114;32363
5872417;5980260;406;28449;52;34976;47;34976;82;99;31863;85;120;31863
5872418;5980260;399;27932;50;34613;44;34613;83;99;31898;86;120;31898
5872419;5980260;399;27897;51;34929;45;34929;82;99;31863;85;120;31863
5872420;5980260;403;28221;54;35341;48;35341;84;106;31852;90;120;32187
5872421;5980260;406;28402;53;34826;47;34826;87;113;32034;93;126;32368
5872422;5980260;408;28555;53;35897;48;35897;102;125;32382;108;137;32717
5872423;5980260;407;28493;53;36028;47;36028;101;125;32321;107;132;32655
5872424;5980260;407;28525;53;35995;47;35995;101;125;32352;107;137;32687
5872425;5980260;412;28846;56;36450;50;36450;106;127;32674;112;141;33008
5872426;5980260;427;29872;59;37060;54;37060;119;140;34034;126;159;34034
5872427;5980260;427;29867;58;36791;52;36791;119;140;34029;126;159;34029
5872428;5980260;381;26671;56;37525;51;37525;98;118;30003;107;126;30336
5872429;5980260;379;26499;51;31085;46;31085;95;118;29830;104;123;30164
5872430;5980260;374;26185;50;30746;44;30746;91;116;29516;100;123;29850
5872431;5980260;374;26146;49;30730;43;30730;90;116;29478;99;122;29811
5872432;5980260;375;26233;49;30878;44;30878;92;116;29564;101;123;29898
5872433;5980260;373;26129;51;31336;45;31336;90;116;29461;99;122;29794
5872434;5980260;369;25799;52;31424;46;31424;80;101;30118;98;117;29704
5872435;5980260;367;25718;51;33928;46;33928;79;101;30037;97;113;29624
5872436;5980260;368;25794;48;33410;42;33410;80;101;30113;98;117;29700
5872437;5980260;358;25084;49;33872;44;33872;73;91;30087;91;109;27082
5872438;5980260;355;24848;47;33414;42;33414;70;88;29921;82;101;29279
5872439;5980260;350;24512;47;33575;42;33575;68;84;30415;77;94;28942
5872440;5980260;349;24428;51;34091;46;34091;67;84;30332;76;94;28858
5872441;5980260;347;24304;52;34422;46;34422;71;85;30632;74;91;36136
5872442;5980260;333;23333;47;33191;42;33191;76;93;31382;72;89;35656
5872443;5980260;331;23198;49;33131;43;33131;76;91;31359;71;89;35633
5872444;5980260;329;23048;49;33745;44;33745;73;94;31313;76;92;29208
5872445;5980260;327;22902;50;34200;45;34200;76;94;31522;78;92;28727
5872446;5980260;326;22804;53;34468;47;34468;80;96;31810;83;98;29705
5872447;5980260;319;22357;52;28771;46;28742;84;92;27432;84;98;27763
5872448;5980260;314;21962;50;28376;43;28347;78;88;27037;78;95;27368
5872449;5980260;309;21643;48;28018;42;27989;73;83;26718;73;87;27049
5872450;5980260;305;21343;48;27789;42;27760;69;81;26207;69;83;26538
5872451;5980260;302;21135;47;27475;41;27447;66;78;25999;66;80;26331
5872452;5980260;298;20868;50;27300;44;27271;66;78;25994;66;80;26325
5872453;5980260;297;20770;49;27257;43;27228;71;81;26302;71;84;26633
5872454;5980260;296;20702;47;26463;40;26435;71;85;21989;74;93;21989
5872455;5980260;295;20632;47;27606;42;26803;70;82;21919;73;91;21919
5872456;5980260;296;20737;47;27553;41;27525;97;105;26869;96;115;26126
5872457;5980260;278;19457;44;25580;38;25551;66;81;20963;68;84;20963
5872458;5980260;275;19255;45;25477;39;25448;63;81;20762;65;84;20762
5872459;5980260;264;18480;44;25244;38;25215;66;82;21004;68;84;21004
5872460;5980260;257;17958;46;24624;40;24595;60;81;19276;62;77;19276
5872461;5980260;257;18009;41;23805;35;23776;61;81;19327;63;77;19327
5872462;5980260;255;17850;40;23395;35;23912;62;81;19365;64;77;19365
5872463;5980260;259;18107;40;23088;35;22709;65;81;19622;67;83;19622
5872464;5980260;255;17849;40;22873;35;22494;69;82;19862;71;86;19862
5872465;5980260;253;17722;43;22786;38;22407;78;91;20500;81;93;20500
5872466;5980260;256;17946;41;22480;36;22102;83;89;20862;88;92;20283
5872467;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5872468;5980260;256;17932;40;21865;36;21487;83;88;20478;84;90;20478
5872469;5980260;250;17467;42;21772;38;21393;75;83;19708;83;85;20895
5872470;5980260;250;17496;44;21967;39;21967;63;70;19358;65;71;19358
5872471;5980260;252;17607;41;21417;37;21038;63;68;19328;65;69;19328
5872472;5980260;253;17678;44;21078;39;21078;52;58;18604;54;59;18604
5872473;5980260;251;17595;41;20846;36;20846;47;52;18254;49;53;18254
5872474;5980260;247;17305;34;19196;30;19196;43;50;17964;45;51;17964
5872475;5980260;248;17338;42;20790;37;20790;40;46;17724;42;47;17724
5872476;5980260;251;17548;38;19529;34;20623;52;58;18543;54;59;18543
5872477;5980260;247;17292;31;18007;27;18007;48;54;18287;50;55;18287
5872478;5980260;244;17083;34;18844;30;18844;51;56;18670;53;57;18490
5872479;5980260;247;17321;33;18933;29;18933;59;63;18207;56;63;17647
5872480;5980260;244;17053;35;18227;30;18264;59;65;17999;56;63;17439
5872481;5980260;248;17372;33;18385;29;18422;64;70;19386;60;67;17985
5872482;5980260;251;17591;32;18564;28;18601;61;73;21019;56;73;23978
5872483;5980260;249;17434;36;19141;31;19179;58;73;20818;53;76;23770
5872484;5980260;248;17338;35;19100;31;19137;57;72;21179;51;76;23636
5872485;5980260;246;17240;37;19592;32;19630;53;66;20865;67;75;18799
5872486;5980260;250;17492;38;19777;33;19814;55;64;21171;64;73;21931
5872487;5980260;252;17605;40;20294;35;20332;55;64;21209;64;73;21970
5872488;5980260;248;17336;38;22133;34;22171;55;64;21197;62;73;21816
5872489;5980260;245;17117;42;22355;37;22393;58;67;20524;67;76;22132
5872490;5980260;251;17596;34;21043;30;21043;53;64;20212;61;74;22547
5872491;5980260;247;17287;35;21329;30;21329;50;60;20015;59;69;22351
5872492;5980260;252;17607;38;21561;34;21561;54;63;20262;62;73;22597
5872493;5980260;255;17858;43;21833;38;23084;52;63;19391;61;71;23181
5872494;5980260;257;18006;43;23386;38;23386;49;60;19173;60;68;23122
5872495;5980260;258;18066;45;23317;41;23317;53;62;19398;62;69;18722
5872496;5980260;255;17848;38;23106;33;23106;54;62;18954;61;66;18660
5872497;5980260;253;17743;37;23008;32;23008;52;60;18858;56;66;18307
5872498;5980260;252;17617;38;23158;33;23158;48;59;18061;53;69;18061
5872499;5980260;251;17551;38;23439;34;23439;47;58;18014;52;65;18014
5872500;5980260;248;17346;39;23750;34;23750;51;59;18275;56;66;18275
5872501;5980260;251;17561;40;21950;35;22686;56;62;19187;58;64;19708
5872502;5980260;252;17614;40;21977;35;21977;53;61;18330;52;64;18330
5872503;5980260;251;17542;40;22109;35;22844;50;57;18158;49;62;18158
5872504;5980260;252;17606;41;21679;36;21679;51;58;18217;50;63;18217
5872505;5980260;253;17683;37;21444;32;21444;48;57;17984;47;64;17984
5872506;5980260;250;17508;37;21561;32;21561;45;53;17809;44;63;17809
5872507;5980260;250;17507;40;20961;36;20999;49;57;18058;48;64;18058
5872508;5980260;253;17704;35;20699;31;20737;54;61;18378;53;62;18378
5872509;5980260;256;17906;37;21167;33;21204;58;63;18717;57;65;18717
5872510;5980260;261;18242;38;21360;33;21398;52;59;21122;56;63;20085
5872511;5980260;263;18408;41;21831;36;21869;57;65;21289;54;64;20709
5872512;5980260;265;18517;39;22138;34;22176;52;61;20043;52;61;20569
5872513;5980260;270;18904;40;22787;35;22825;47;56;19714;44;55;19809
5872514;5980260;269;18858;41;23474;36;23522;44;55;19513;46;54;19858
5872515;5980260;269;18798;43;23813;38;23860;43;53;19094;45;53;19094
5872516;5980260;268;18775;42;23460;37;23497;40;52;18911;42;53;18911
5872517;5980260;268;18747;42;23583;37;23620;39;52;18610;41;53;18610
5872518;5980260;269;18808;43;23973;38;24011;42;50;18434;41;50;18423
5872519;5980260;270;18929;43;24168;38;24205;40;48;18336;42;49;18336
5872520;5980260;274;19163;47;25245;41;24593;41;49;18767;42;49;19235
5872521;5980260;274;19167;47;24865;41;24902;41;48;18783;41;48;19180
5872522;5980260;276;19309;45;24157;39;24150;46;50;20528;45;52;18943
5872523;5980260;278;19447;46;24403;40;24396;44;52;20798;47;54;20798
5872524;5980260;279;19564;48;27391;42;24429;47;53;21234;50;57;21234
5872525;5980260;284;19846;43;23499;38;23492;49;57;21352;52;60;21352
5872526;5980260;288;20135;44;24279;38;24272;51;60;20121;51;64;20121
5872527;5980260;288;20131;43;23787;38;23781;48;59;19919;48;62;19919
5872528;5980260;292;20417;42;23787;37;23781;43;58;19572;43;62;19572
5872529;5980260;293;20484;41;25104;36;25097;48;59;20393;48;63;20393
5872530;5980260;297;20807;40;25135;36;25128;50;60;20518;50;64;20518
5872531;5980260;304;21278;37;22954;32;22948;47;57;20911;46;59;20911
5872532;5980260;305;21340;39;24306;34;24300;44;59;20658;43;60;20658
5872533;5980260;307;21478;42;24537;37;24530;49;58;20496;46;60;20496
5872534;5980260;310;21712;43;24865;38;24612;50;57;23616;50;61;20762
5872535;5980260;314;21983;42;25424;37;25331;50;60;23849;54;62;22201
5872536;5980260;318;22228;44;25773;38;25680;53;64;24057;57;66;22409
5872537;5980260;315;22038;44;25958;38;25952;58;66;22543;57;67;22543
5872538;5980260;317;22209;46;26177;40;26171;59;69;23018;58;68;23018
5872539;5980260;337;23608;46;27364;40;27357;68;80;24214;68;86;24214
5872540;5980260;338;23642;48;27417;42;27410;69;80;24247;69;86;24247
5872541;5980260;339;23748;47;27549;41;27543;70;81;24354;65;86;23659
5872542;5980260;342;23925;49;27949;43;27942;72;84;24530;67;86;23836
5872543;5980260;344;24072;49;26913;44;26907;79;90;25044;75;91;24350
5872544;5980260;343;24018;50;27221;44;27215;83;97;25710;75;93;23962
5872545;5980260;347;24301;52;27643;46;27636;87;100;25994;79;96;24245
5872546;5980260;354;24749;53;27956;47;27950;94;107;26441;85;106;24693
5872547;5980260;360;25195;55;28343;49;28336;100;116;26887;92;111;25139
5872548;5980260;361;25239;57;28535;52;28528;101;116;26931;92;113;25183
5872549;5980260;364;25461;62;29096;56;29089;104;116;27153;95;114;25405
5872550;5980260;-1;-1;60;29009;55;29002;-1;-1;-1;-1;-1;-1
5874257;5980260;460;32165;54;36711;47;36711;91;102;37405;95;103;36076
5874258;5980260;465;32552;53;36623;47;36623;83;99;36873;86;101;36378
5874259;5980260;458;32078;52;36189;46;36189;76;90;36399;79;99;35903
5874260;5980260;454;31790;53;35976;47;35976;72;88;36110;76;94;34781
5874261;5980260;452;31645;53;35792;46;35792;75;88;36299;79;96;34970
5874262;5980260;447;31270;50;35357;44;35357;73;88;35917;77;96;34588
5874263;5980260;444;31088;50;35086;44;35086;74;88;35564;78;96;34235
5874264;5980260;443;31039;53;35351;47;35351;74;88;35426;78;96;34097
5874265;5980260;448;31371;55;35353;49;35353;79;94;35757;82;99;35262
5874266;5980260;466;32653;50;35317;45;35317;97;113;37039;101;119;35710
5874267;5980260;467;32721;47;35021;42;35021;98;113;37108;102;119;35779
5874268;5980260;410;28689;48;34813;43;34813;99;113;37143;103;119;35814
5874269;5980260;413;28937;49;34715;45;34715;103;119;37462;107;123;36134
5874270;5980260;420;29416;52;35646;46;35646;66;89;32123;70;108;32123
5874271;5980260;415;29069;51;35228;45;35228;66;89;32117;70;108;32117
5874272;5980260;415;29038;50;34921;45;34921;74;99;32001;78;114;32001
5874273;5980260;410;28717;53;35192;47;35192;69;89;31679;73;108;31679
5874274;5980260;409;28608;51;34522;45;34522;74;99;32011;78;114;32011
5874275;5980260;405;28323;50;34779;44;34779;81;99;31737;84;120;31737
5874276;5980260;399;27923;51;34622;45;34622;77;99;31517;80;114;31517
