from_id;to_id;walk_t;walk_d;car_r_t;car_r_d;car_m_t;car_m_d;pt_r_t;pt_r_tt;pt_r_d;pt_m_t;pt_m_tt;pt_m_d
5851974;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5851975;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5851976;5975373;292;20472;35;22672;32;23401;78;86;21977;77;87;22106
5851977;5975373;287;20113;35;22428;31;22428;78;83;20948;76;87;22058
5851978;5975373;286;20035;35;22946;31;22946;75;84;21607;76;87;21607
5851979;5975373;290;20321;33;22531;29;22531;64;74;21320;65;78;21320
5851980;5975373;285;19937;33;22138;29;22138;62;68;20806;60;70;20936
5851981;5975373;279;19554;32;21972;29;21972;56;66;20404;54;64;20533
5851982;5975373;283;19815;31;21530;27;21530;52;61;20108;50;60;20238
5851983;5975373;275;19277;31;21674;28;21712;46;54;19606;41;56;19606
5851984;5975373;280;19576;33;21722;29;21760;43;52;20369;45;52;19905
5851985;5975373;285;19974;33;22239;29;22276;45;54;20264;47;58;20264
5851986;5975373;284;19910;33;22139;29;22177;44;54;20200;46;54;20200
5851987;5975373;285;19946;34;22400;30;22438;48;52;20652;48;55;20378
5851988;5975373;292;20446;35;22809;32;22847;45;53;20552;49;54;20557
5851989;5975373;293;20477;37;22917;33;22955;47;51;20388;47;51;20388
5851990;5975373;295;20647;35;23128;31;23165;41;46;19972;41;46;19972
5851991;5975373;294;20565;37;23691;33;23728;40;46;19909;40;46;19909
5851992;5975373;290;20330;37;23729;33;23766;40;46;19906;40;46;19906
5851993;5975373;296;20696;39;24492;35;24530;43;49;20239;41;48;20216
5851994;5975373;292;20408;39;24555;35;24593;37;48;19918;37;46;19918
5851995;5975373;292;20433;39;24766;35;24803;34;42;19676;34;42;19676
5851996;5975373;300;20980;42;25088;37;25124;35;44;19774;35;43;19774
5851997;5975373;296;20741;41;25306;36;23359;36;46;19865;36;45;19865
5851998;5975373;300;20999;41;25667;36;23720;40;50;20112;40;50;20112
5851999;5975373;302;21150;40;25400;35;23453;40;49;20699;41;52;20699
5852000;5975373;304;21289;40;25445;36;23498;41;49;20745;42;52;20745
5852001;5975373;308;21591;39;25183;35;23235;48;54;22202;45;55;22062
5852002;5975373;313;21902;41;25535;36;23588;50;60;22388;47;59;22248
5852003;5975373;315;22063;42;25714;36;23766;50;61;23421;49;59;23421
5852004;5975373;320;22391;43;25937;37;24436;50;62;23414;49;62;23414
5852005;5975373;323;22618;43;26109;37;24191;49;63;22996;48;62;22996
5852006;5975373;325;22757;42;25440;36;23522;46;63;22354;45;61;22354
5852007;5975373;327;22919;42;25353;36;23435;44;61;22158;43;60;22158
5852008;5975373;334;23381;42;25583;36;23665;50;64;22620;49;62;22620
5852009;5975373;327;22862;39;24665;34;22747;51;66;22114;50;73;22114
5852010;5975373;330;23114;52;25140;47;23222;55;70;22353;54;73;22353
5852011;5975373;347;24323;44;25477;38;23559;56;75;23238;61;77;26435
5853746;5975373;509;35641;62;38861;55;38829;99;118;35063;109;134;41727
5853747;5975373;501;35081;63;38708;56;38676;91;118;34503;109;131;40335
5853748;5975373;501;35099;65;38618;58;38586;92;117;34521;104;131;40004
5853749;5975373;499;34915;65;38429;58;38397;88;116;39305;94;125;39305
5853750;5975373;498;34836;65;38157;58;38125;88;118;34258;98;128;39523
5853751;5975373;496;34753;65;37916;58;37884;87;118;34175;103;128;39919
5853752;5975373;486;34053;61;37424;54;37392;73;95;33490;86;122;37440
5853753;5975373;483;33808;59;37363;52;37331;69;95;33245;82;116;37194
5853754;5975373;478;33478;59;37134;52;37102;64;95;32915;78;110;36865
5853755;5975373;474;33145;59;36815;52;36783;63;89;32852;77;110;36801
5853756;5975373;474;33156;58;36705;51;36673;71;95;32739;84;116;36689
5853757;5975373;476;33290;59;36962;52;36930;73;95;32873;86;122;36822
5853758;5975373;483;33786;62;37517;55;37485;75;101;33370;93;128;37319
5853759;5975373;485;33974;65;37756;58;37724;78;108;33557;96;128;37507
5853760;5975373;-1;-1;68;37997;62;37965;-1;-1;-1;-1;-1;-1
5853761;5975373;448;31337;76;39897;68;39845;135;168;31158;137;171;31158
5853762;5975373;445;31178;78;40053;70;40002;133;168;30999;135;171;30999
5853763;5975373;443;31000;70;39192;63;35905;131;168;30820;133;167;30820
5853764;5975373;441;30869;67;38968;59;35681;129;163;30690;136;162;31001
5853765;5975373;436;30525;64;38772;57;35485;127;148;30657;129;156;30657
5853766;5975373;431;30155;62;38660;55;35373;122;138;30287;124;151;30287
5853767;5975373;430;30102;63;38714;56;35428;121;138;30234;123;145;30234
5853768;5975373;431;30200;62;38414;55;35128;123;143;30331;125;151;30331
5853769;5975373;413;28882;60;37896;53;34609;104;129;29014;106;131;29014
5853770;5975373;411;28782;57;37348;50;34061;102;125;28586;104;131;28914
5853771;5975373;408;28577;57;37163;50;33876;99;122;28381;101;125;28709
5853772;5975373;405;28322;56;36952;49;33665;95;114;28126;98;125;28453
5853773;5975373;402;28159;57;36746;50;33459;93;114;27963;95;125;28290
5853774;5975373;399;27922;55;36378;48;33091;90;106;27726;92;119;28054
5853775;5975373;392;27445;55;36012;48;32831;83;106;27249;85;112;27577
5853776;5975373;386;27004;53;35618;46;32437;77;92;26808;79;112;27135
5853777;5975373;383;26808;56;32247;49;32195;74;89;26612;76;107;26940
5853778;5975373;385;26936;58;35582;52;33030;76;89;26740;78;112;27067
5853779;5975373;391;27346;59;32105;51;32054;115;129;31776;121;137;27543
5853780;5975373;370;25878;55;30733;47;30681;71;85;25689;74;100;26016
5853781;5975373;361;25304;54;30655;46;30603;75;89;25936;77;112;26263
5853782;5975373;361;25255;51;30465;44;30414;74;89;25887;77;112;26214
5853783;5975373;356;24921;53;30484;46;30433;70;85;24833;73;100;25161
5853784;5975373;357;24985;51;30311;44;30260;71;85;24897;74;100;25224
5853785;5975373;342;23972;51;30443;44;30392;70;85;23819;72;100;24146
5853786;5975373;335;23418;49;29122;42;29071;62;80;23265;64;92;23592
5853787;5975373;330;23120;49;29103;42;29051;59;75;23069;61;86;23396
5853788;5975373;329;22997;51;29120;44;29069;58;75;23006;60;80;23333
5853789;5975373;332;23255;50;27975;43;27975;62;80;23264;64;89;23592
5853790;5975373;320;22371;51;27991;44;27991;54;74;22190;55;77;22517
5853791;5975373;316;22086;48;27341;42;27341;54;74;22220;55;74;22547
5853792;5975373;310;21733;46;27209;40;27209;54;73;21586;54;69;21913
5853793;5975373;308;21552;46;27023;40;27023;55;72;21591;52;69;21777
5853794;5975373;315;22043;48;27381;41;27381;60;73;21967;60;73;21967
5853795;5975373;317;22199;48;27639;42;27639;62;76;22123;62;81;22123
5853796;5975373;322;22551;51;28173;44;28173;67;80;22476;67;85;22476
5853797;5975373;304;21267;53;28570;46;28570;61;74;21166;64;81;21183
5853798;5975373;306;21442;55;28728;49;28728;63;78;21342;66;85;21358
5853799;5975373;305;21353;61;30347;53;30347;66;79;21536;69;84;21553
5853800;5975373;309;21602;47;25901;42;25901;69;82;21785;72;85;21802
5853801;5975373;295;20628;42;25337;37;25337;77;96;21000;78;94;21017
5853802;5975373;291;20396;40;25654;35;25654;74;88;20767;75;89;20784
5853803;5975373;290;20311;43;25800;38;25800;73;88;20682;74;89;20699
5853804;5975373;294;20545;47;26034;42;26034;76;91;20917;78;94;21244
5853805;5975373;304;21302;46;25555;41;25555;86;107;31682;101;116;82375
5853806;5975373;299;20956;41;23718;38;23340;88;107;31791;102;116;82483
5853807;5975373;294;20586;41;23779;38;23401;89;107;31840;103;114;82533
5853808;5975373;292;20450;42;23849;39;23470;92;109;32036;100;114;22641
5853809;5975373;336;23548;41;23593;38;23593;79;96;79006;79;102;79006
5853810;5975373;337;23571;40;23437;37;23437;79;96;79029;79;103;79029
5853811;5975373;330;23126;39;23193;36;23193;73;90;78584;73;96;78584
5853812;5975373;325;22738;36;22609;32;22609;59;83;77627;59;86;77627
5853813;5975373;283;19844;37;22870;34;22870;80;88;22186;85;93;78339
5853814;5975373;284;19870;40;22794;37;22794;73;85;21687;78;88;77840
5853815;5975373;285;19965;39;22739;36;22739;71;84;21525;76;84;77678
5853816;5975373;293;20492;31;19471;28;19471;54;71;19218;50;64;19218
5853817;5975373;288;20172;32;19773;28;19773;50;65;18898;46;55;18898
5853818;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853819;5975373;300;20990;28;19137;25;19137;60;73;19633;60;71;19633
5853820;5975373;274;19187;31;19640;28;19678;46;51;18815;46;51;18815
5853821;5975373;274;19177;31;19289;28;19326;42;49;73117;44;49;18700
5853822;5975373;277;19412;30;19180;27;19218;48;53;18936;48;54;18936
5853823;5975373;281;19703;31;19296;28;19334;52;55;19227;52;56;19227
5853824;5975373;286;20000;31;19573;28;19610;50;66;19443;50;65;19443
5853825;5975373;280;19627;32;19910;28;19948;51;63;19485;51;64;19485
5853826;5975373;276;19313;31;19729;27;19766;47;61;20248;50;62;20248
5853827;5975373;274;19175;32;19883;29;19920;45;57;20102;48;59;20102
5853828;5975373;286;20053;33;20427;29;20464;53;65;22498;53;71;20936
5853829;5975373;288;20181;32;20729;29;20672;48;65;21142;50;70;21142
5853830;5975373;292;20424;35;20910;31;20948;51;65;21970;53;71;21970
5853831;5975373;294;20610;34;21127;31;21165;50;67;21611;52;71;21611
5853832;5975373;284;19909;35;21269;32;21307;67;77;21618;70;81;21618
5853833;5975373;279;19539;43;20416;39;20416;69;79;30204;59;85;25290
5853834;5975373;278;19458;44;20567;40;20567;68;79;30123;57;85;25209
5853835;5975373;286;19991;34;21057;30;21057;69;78;29135;59;81;25738
5853836;5975373;282;19752;33;20793;29;20793;66;73;30413;55;76;25498
5853837;5975373;304;21270;34;21370;31;21370;75;86;28805;67;87;27062
5853838;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853839;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853840;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853841;5975373;287;20058;39;23046;35;24665;97;102;26099;86;100;21437
5853842;5975373;292;20473;37;23176;33;24795;104;110;21644;92;105;21852
5853843;5975373;290;20314;37;23302;33;24921;101;107;25088;90;104;21693
5853844;5975373;292;20461;38;23528;34;25147;104;110;21632;92;105;21840
5853845;5975373;296;20688;41;23865;37;25484;107;112;21859;95;108;22066
5853846;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853847;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853848;5975373;275;19220;38;21960;34;21960;66;70;25394;66;70;25394
5853849;5975373;276;19338;37;21754;32;21754;67;72;25512;67;72;25512
5853850;5975373;285;19956;34;22268;31;22268;73;86;21529;74;89;21529
5853851;5975373;281;19702;36;22284;32;22284;69;77;20536;71;83;21274
5853852;5975373;283;19784;33;22481;29;22481;63;73;21214;64;75;21214
5853853;5975373;283;19795;34;22392;30;22392;62;70;20871;61;71;21000
5853854;5975373;276;19317;33;22189;29;22189;59;65;20098;54;64;20098
5853855;5975373;275;19274;31;21039;27;21077;51;64;19943;52;67;19943
5853856;5975373;272;19024;34;21972;30;22010;49;55;19820;44;57;19820
5853857;5975373;276;19302;34;22531;30;22569;52;58;19769;49;58;19740
5853858;5975373;282;19710;34;22270;30;22308;44;54;20209;46;55;20209
5853859;5975373;280;19610;34;22685;30;22722;45;53;20265;47;57;20265
5853860;5975373;283;19812;36;23018;33;23055;51;56;20844;51;59;20561
5853861;5975373;284;19894;35;23106;31;23143;52;59;20185;52;59;20185
5853862;5975373;286;20048;40;23117;36;23154;49;54;20512;49;54;20512
5853863;5975373;288;20163;39;24752;35;24789;41;46;19946;41;46;19946
5853864;5975373;287;20091;38;24446;34;24483;39;46;19843;39;46;19843
5853865;5975373;287;20093;38;23934;34;23971;42;46;20040;42;46;20040
5853866;5975373;292;20417;38;24555;34;24592;43;50;20296;43;49;20296
5853867;5975373;288;20176;38;24385;34;24422;39;49;20066;39;48;20066
5853868;5975373;289;20253;39;24714;35;24752;34;43;19718;34;43;19718
5853869;5975373;293;20489;41;25204;36;23257;34;42;19678;34;42;19678
5853870;5975373;293;20522;40;25188;34;23241;35;44;19770;35;43;19770
5853871;5975373;296;20747;39;24777;34;22830;39;50;20078;39;49;20078
5853872;5975373;299;20951;39;24908;34;22961;41;49;21025;42;52;21025
5853873;5975373;302;21173;40;25243;35;23296;42;50;20839;43;52;20839
5853874;5975373;304;21291;39;24932;35;22985;45;53;21036;46;54;22161
5853875;5975373;308;21584;42;25335;38;23388;48;55;22051;48;55;22051
5853876;5975373;312;21822;42;25588;37;23641;56;60;23440;53;58;23676
5853877;5975373;317;22178;42;25901;37;23953;57;61;23805;53;61;23690
5853878;5975373;319;22363;44;26066;38;23800;50;60;22620;49;61;22620
5853879;5975373;324;22690;41;25349;35;23431;47;63;22422;46;62;22422
5853880;5975373;326;22828;41;25196;36;23278;44;61;22189;43;60;22189
5853881;5975373;327;22880;33;24000;29;22052;46;62;22031;45;61;22031
5853882;5975373;324;22648;44;24596;39;22678;48;63;21888;47;70;21888
5853883;5975373;327;22888;41;24779;36;22861;50;62;21986;49;70;21986
5853884;5975373;337;23609;41;25253;35;23335;54;74;23077;58;75;26274
5853885;5975373;336;23500;40;25088;34;23170;52;69;22968;57;72;26164
5855618;5975373;514;35946;64;38895;57;38863;104;128;35368;113;140;42032
5855619;5975373;500;34987;62;38626;55;38595;90;117;34409;108;125;40240
5855620;5975373;496;34694;61;38347;54;38315;86;116;34116;104;125;39947
5855621;5975373;494;34609;61;38115;54;38083;85;116;34031;98;125;39587
5855622;5975373;492;34450;61;37856;54;37824;82;116;33872;101;128;37822
5855623;5975373;496;34727;62;37718;55;37686;86;117;34149;103;128;39893
5855624;5975373;485;33919;61;37455;54;37423;75;101;33341;93;122;37291
5855625;5975373;483;33836;60;37530;53;37498;70;95;33273;83;116;37223
5855626;5975373;483;33779;60;37361;53;37329;69;95;33216;82;116;37166
5855627;5975373;471;32944;59;36650;52;36618;66;95;32366;79;116;36316
5855628;5975373;472;33012;58;36664;51;36632;69;95;32596;82;116;36545
5855629;5975373;472;33066;59;36676;52;36644;70;95;32649;83;116;36599
5855630;5975373;486;33995;62;37025;55;36993;78;108;33578;96;134;37528
5855631;5975373;487;34122;67;37877;60;37845;80;108;33705;98;134;37655
5855632;5975373;-1;-1;70;38090;63;38058;-1;-1;-1;-1;-1;-1
5855633;5975373;447;31255;73;38313;66;38281;134;168;31076;136;171;31076
5855634;5975373;443;31015;78;40006;69;39955;131;168;30836;133;167;30836
5855635;5975373;439;30760;69;39132;62;35845;127;158;30581;135;162;30892
5855636;5975373;436;30541;66;38883;58;35596;124;153;30362;132;162;30672
5855637;5975373;433;30302;62;38637;55;35351;124;143;30433;126;151;30433
5855638;5975373;430;30073;59;38420;52;35134;121;138;30204;123;145;30204
5855639;5975373;427;29863;60;38526;53;35240;118;138;29995;120;144;29995
5855640;5975373;425;29727;59;38174;52;34887;116;138;29858;118;138;29858
5855641;5975373;416;29113;57;37698;50;34411;107;134;29244;109;137;29244
5855642;5975373;411;28742;57;37470;50;34183;101;125;28546;104;131;28873
5855643;5975373;408;28588;57;37161;50;33875;99;122;28392;102;125;28720
5855644;5975373;404;28250;56;36873;49;33586;94;114;28054;97;125;28382
5855645;5975373;399;27950;55;36521;47;33234;90;106;27754;93;119;28082
5855646;5975373;396;27734;54;36265;47;32978;87;106;27538;89;118;27865
5855647;5975373;391;27371;54;35955;46;32668;82;106;27175;84;112;27502
5855648;5975373;387;27078;54;35637;47;32456;78;98;26882;80;112;27210
5855649;5975373;388;27155;54;35327;48;32648;79;98;26959;81;112;27286
5855650;5975373;391;27392;58;35514;51;32962;82;106;27197;85;113;27524
5855651;5975373;388;27194;60;32289;55;32289;112;126;31578;119;135;27414
5855652;5975373;385;26954;57;30911;50;30860;111;125;31471;115;132;27151
5855653;5975373;384;26877;54;30689;47;30637;110;125;31394;114;131;27074
5855654;5975373;360;25212;52;30529;45;30478;74;89;25124;77;112;25451
5855655;5975373;358;25092;54;31853;48;31647;73;87;25004;75;106;25332
5855656;5975373;348;24359;54;30656;47;30605;76;88;24229;80;112;25646
5855657;5975373;340;23832;51;30408;44;30356;68;81;23678;70;100;24006
5855658;5975373;337;23616;49;29272;42;29220;65;80;23486;68;92;23813
5855659;5975373;340;23830;51;29576;44;29524;68;84;23700;71;100;24027
5855660;5975373;332;23266;53;29237;46;29186;62;80;23274;65;89;23602
5855661;5975373;333;23324;52;28068;45;28068;63;80;23333;65;89;23660
5855662;5975373;336;23542;51;28002;44;28002;66;81;23550;68;93;23878
5855663;5975373;316;22134;47;27647;41;27647;60;74;21987;60;76;22314
5855664;5975373;311;21794;46;27287;39;27287;55;73;21647;55;70;21974
5855665;5975373;305;21355;46;27273;39;27273;52;73;21449;52;69;21776
5855666;5975373;312;21857;45;27045;39;27045;56;73;21756;57;73;22083
5855667;5975373;302;21121;45;26383;39;26383;55;73;21171;56;72;21498
5855668;5975373;301;21071;48;26568;42;26568;58;73;20970;59;73;21298
5855669;5975373;302;21128;50;26210;44;26210;59;74;21028;60;76;21355
5855670;5975373;301;21046;49;25955;43;25955;62;78;21229;65;85;21246
5855671;5975373;303;21235;47;25900;42;25900;64;78;21418;67;85;21434
5855672;5975373;305;21376;46;25848;41;25848;68;83;21678;71;85;21694
5855673;5975373;290;20305;43;25557;37;25557;73;88;20677;74;89;20694
5855674;5975373;287;20109;40;25241;35;25241;70;85;20481;72;87;20808
5855675;5975373;288;20161;43;25704;38;25704;70;86;20532;73;87;20860
5855676;5975373;292;20455;44;25378;40;25378;75;88;20826;76;90;20843
5855677;5975373;289;20197;44;25432;39;25432;74;88;20074;76;89;20091
5855678;5975373;284;19911;39;23528;35;23149;105;118;21095;105;117;21095
5855679;5975373;282;19771;38;23492;34;23113;100;111;20628;103;115;20955
5855680;5975373;287;20117;41;23786;38;23408;94;110;22309;95;107;21492
5855681;5975373;283;19804;41;23540;38;23162;91;104;22031;90;104;21178
5855682;5975373;283;19829;41;23647;38;23269;92;105;22057;91;106;21203
5855683;5975373;285;19980;39;23158;35;23158;92;108;22172;93;107;21355
5855684;5975373;285;19972;37;23122;34;23122;83;92;22349;87;96;78503
5855685;5975373;282;19722;40;23075;37;23075;79;88;22099;84;91;78253
5855686;5975373;278;19489;42;23085;39;23085;75;85;21845;80;88;77999
5855687;5975373;283;19811;37;20741;33;20741;76;85;21886;81;89;78039
5855688;5975373;283;19837;30;19381;27;19381;52;65;19065;48;58;19065
5855689;5975373;286;20016;31;19318;28;19318;49;65;18852;45;55;18852
5855690;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855691;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855692;5975373;270;18890;29;19080;26;19118;47;56;18525;52;57;19250
5855693;5975373;272;19056;30;19201;27;19239;43;47;18580;43;47;18580
5855694;5975373;270;18887;31;18970;27;19008;40;45;18411;40;45;18411
5855695;5975373;271;18981;33;19387;30;19424;45;49;18713;45;49;18713
5855696;5975373;272;19033;33;18687;30;18725;52;57;19258;52;57;19258
5855697;5975373;274;19182;36;18846;33;18884;52;58;20597;54;59;19406
5855698;5975373;275;19258;32;19359;29;19397;48;60;20290;51;59;20290
5855699;5975373;270;18894;30;19386;27;19424;45;59;19834;48;61;19834
5855700;5975373;276;19294;32;19921;28;19959;49;62;20359;52;63;20359
5855701;5975373;275;19255;33;20225;29;20262;52;64;20594;55;69;20594
5855702;5975373;277;19384;32;20458;29;20495;59;69;21092;62;75;21092
5855703;5975373;280;19566;33;20734;30;20772;62;70;21274;65;78;21274
5855704;5975373;283;19817;36;21204;32;21241;66;75;21525;69;81;21525
5855705;5975373;273;19102;38;19921;35;19921;68;77;30088;57;83;25174
5855706;5975373;274;19163;42;20240;38;20240;64;73;29829;53;80;24914
5855707;5975373;276;19341;39;21105;35;21105;67;73;30461;56;76;25547
5855708;5975373;309;21658;36;21171;32;21171;80;91;29193;72;88;27450
5855709;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855710;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855712;5975373;284;19863;36;22862;33;24481;95;101;24636;83;99;21241
5855713;5975373;284;19898;37;22917;33;24536;95;101;24672;84;99;21277
5855714;5975373;288;20185;37;23184;33;24803;99;103;24959;88;101;21564
5855715;5975373;286;20036;38;23101;34;24720;97;102;26077;86;100;21415
5855716;5975373;294;20601;37;23429;34;25048;106;112;21772;94;106;21980
5855717;5975373;296;20725;41;23877;37;25496;108;113;21896;96;111;22104
5855718;5975373;269;18825;39;21940;35;22676;60;65;25021;60;65;25021
5855719;5975373;270;18878;36;21700;32;21608;61;66;25074;61;65;25074
5855720;5975373;271;18940;35;21533;30;21441;62;66;25113;62;65;25113
5855721;5975373;273;19145;37;21770;33;21770;67;72;25488;67;72;25488
5855722;5975373;274;19184;34;22132;31;22132;70;76;25688;70;75;25688
5855723;5975373;280;19568;34;21869;30;21869;68;77;21141;69;86;21141
5855724;5975373;278;19460;33;21655;29;21655;66;74;21032;66;80;20294
5855725;5975373;279;19509;34;21912;30;21912;65;73;21339;66;78;21339
5855726;5975373;272;19062;33;22404;30;22404;54;62;19706;50;65;19843
5855727;5975373;271;19005;30;20751;27;20789;47;61;19674;48;64;19674
5855728;5975373;269;18836;33;21093;30;21131;41;55;19274;42;61;19274
5855729;5975373;272;19050;34;21257;30;21295;47;55;19406;48;58;19692
5855730;5975373;277;19423;34;22569;30;22607;45;53;19799;47;57;19799
5855731;5975373;277;19389;35;22791;31;22828;43;53;19679;45;55;19679
5855732;5975373;279;19564;36;22978;32;23015;46;53;19855;48;59;19855
5855733;5975373;283;19827;35;23108;31;23145;53;58;20838;53;58;20838
5855734;5975373;282;19728;45;23471;41;23508;49;54;20517;49;54;20517
5855735;5975373;281;19698;41;24909;36;24946;52;57;20760;52;56;20760
5855736;5975373;284;19907;39;24557;34;24594;44;48;20156;44;48;20156
5855737;5975373;285;19943;38;24553;34;24591;45;49;20240;45;49;20240
5855738;5975373;285;19941;37;24281;33;24318;48;52;20486;45;52;19872
5855739;5975373;283;19839;38;24291;33;24329;39;47;20565;40;48;20115
5855740;5975373;288;20127;41;24531;37;24568;41;48;20162;41;48;20162
5855741;5975373;289;20210;39;24802;34;22854;37;46;19896;37;45;19896
5855742;5975373;291;20394;41;25270;36;23323;39;48;20043;39;47;20043
5855743;5975373;294;20602;39;24601;34;22653;43;50;20316;43;50;20316
5855744;5975373;296;20747;38;24580;34;22633;40;49;21138;41;51;21138
5855745;5975373;299;20946;39;24808;34;22861;47;52;21342;45;52;21201
5855746;5975373;304;21246;38;24236;34;22289;49;56;21557;54;57;21739
5855747;5975373;308;21568;41;25271;36;23324;47;55;21982;47;55;21982
5855748;5975373;311;21747;42;25444;37;23497;48;59;22304;48;57;22304
5855749;5975373;315;22034;42;25823;37;23876;55;61;23654;50;60;22432
5855750;5975373;321;22501;44;26160;38;24213;54;61;22862;53;63;22862
5855751;5975373;322;22555;41;25210;35;23292;47;62;22151;46;63;22151
5855752;5975373;324;22680;40;24904;34;22986;43;61;21826;42;60;21826
5855753;5975373;320;22385;34;23802;29;21885;47;61;21825;46;65;21825
5855754;5975373;321;22470;38;24366;32;22448;44;61;21568;43;60;21568
5855755;5975373;324;22667;40;24724;34;22806;46;61;21765;45;61;21765
5855756;5975373;330;23066;39;24671;34;22753;49;63;21987;54;62;22363
5855757;5975373;331;23204;41;25038;35;23120;50;65;22797;56;68;22500
5855758;5975373;343;24016;42;25731;36;23813;52;72;22931;56;72;26128
5857488;5975373;501;35099;65;38997;58;38965;103;120;35310;107;125;36282
5857489;5975373;501;35080;61;38534;54;38502;91;117;34502;109;125;40334
5857490;5975373;497;34777;63;38475;56;38443;87;116;34199;105;122;40031
5857491;5975373;493;34518;62;38120;55;38089;83;116;33940;103;125;39890
5857492;5975373;490;34299;61;37820;54;37788;80;107;33721;98;125;37671
5857493;5975373;484;33848;60;37468;53;37437;79;100;33270;92;122;37220
5857494;5975373;481;33672;61;37403;54;37371;76;95;33094;89;122;37044
5857495;5975373;477;33361;59;36940;53;36908;72;95;32783;85;116;36732
5857496;5975373;472;33012;59;36642;52;36610;67;95;32434;80;116;36384
5857497;5975373;467;32678;58;36349;51;36317;62;89;32100;75;110;36050
5857498;5975373;467;32680;57;36148;51;36116;64;95;32263;78;110;36213
5857499;5975373;469;32796;61;36669;54;36637;66;95;32379;79;116;36328
5857500;5975373;472;33044;64;37157;57;37125;70;95;32627;83;116;36577
5857501;5975373;-1;-1;68;37962;61;37930;-1;-1;-1;-1;-1;-1
5857502;5975373;-1;-1;71;38187;64;38155;-1;-1;-1;-1;-1;-1
5857503;5975373;448;31368;75;38422;68;38390;136;168;31189;138;171;31189
5857504;5975373;447;31259;67;35069;61;35038;134;168;31080;136;171;31080
5857505;5975373;443;30998;63;34820;57;34788;131;168;30819;133;167;30819
5857506;5975373;438;30639;66;38893;58;35606;125;153;30460;133;162;30770
5857507;5975373;432;30246;62;38643;55;35356;123;143;30377;125;151;30377
5857508;5975373;430;30095;59;38396;51;35109;121;138;30226;123;145;30226
5857509;5975373;424;29695;58;38317;51;35030;115;138;29826;117;138;29826
5857510;5975373;420;29406;57;38009;50;34722;111;138;29538;113;138;29538
5857511;5975373;417;29168;59;37923;52;34636;108;134;29299;110;137;29299
5857512;5975373;413;28927;59;37599;52;34313;104;129;29059;106;136;29059
5857513;5975373;414;28971;61;37399;53;34113;105;129;29102;107;136;29102
5857514;5975373;407;28463;59;37065;52;33779;97;117;28267;100;125;28594
5857515;5975373;400;28002;57;36685;50;33399;91;106;27806;93;119;28134
5857516;5975373;397;27772;56;36372;49;33085;87;106;27576;90;118;27903
5857517;5975373;394;27615;57;36265;50;32978;85;106;27419;88;112;27746
5857518;5975373;395;27631;53;35685;46;32504;85;106;27435;88;113;27762
5857519;5975373;393;27481;55;35100;49;33038;83;106;27285;86;113;27612
5857520;5975373;396;27740;58;35564;52;33044;87;106;27544;89;119;27871
5857521;5975373;384;26895;61;32313;55;32313;108;125;31280;117;132;27812
5857522;5975373;386;27000;59;32075;54;32075;110;125;31384;119;132;27917
5857523;5975373;379;26539;56;31784;50;31784;105;123;31056;109;130;26736
5857524;5975373;383;26816;52;30546;45;30495;109;125;31334;113;131;27014
5857525;5975373;362;25334;53;31628;47;31421;76;92;25246;79;112;25574
5857526;5975373;348;24379;54;31377;48;31170;76;91;24249;78;112;24576
5857527;5975373;344;24076;51;30873;45;30667;72;88;23946;74;100;24274
5857528;5975373;341;23894;50;29532;42;29481;69;84;23765;72;100;24092
5857529;5975373;343;24041;52;29706;45;29654;71;88;23911;74;100;24238
5857530;5975373;336;23523;51;30259;45;30259;66;81;23532;68;92;23859
5857531;5975373;336;23519;50;30109;45;30109;66;81;23528;68;92;23855
5857532;5975373;324;22652;48;28019;41;28019;66;80;22475;66;85;22785
5857533;5975373;317;22175;47;27711;40;27711;60;74;22028;61;83;22356
5857534;5975373;315;22069;49;27681;42;27681;59;73;21922;59;76;22249
5857535;5975373;314;22002;47;27365;40;27365;58;73;21855;58;76;22182
5857536;5975373;300;21016;43;26304;37;26304;57;73;21776;57;73;22104
5857537;5975373;297;20781;45;26218;38;26218;55;72;20847;51;66;21158
5857538;5975373;298;20829;45;25982;39;25982;54;73;20728;56;72;21056
5857539;5975373;295;20617;47;25991;41;25991;54;72;20690;55;70;21017
5857540;5975373;296;20720;47;25802;41;25802;58;72;20963;59;73;21291
5857541;5975373;300;20988;43;25332;38;25332;62;78;21290;65;85;21306
