from_id;to_id;walk_t;walk_d;car_r_t;car_r_d;car_m_t;car_m_d;pt_r_t;pt_r_tt;pt_r_d;pt_m_t;pt_m_tt;pt_m_d
5874382;5902043;215;15019;38;19501;32;19508;54;63;22028;56;64;22028
5874383;5902043;216;15109;35;19588;30;19596;60;66;22625;59;64;22625
5874384;5902043;219;15316;37;19967;32;19974;63;67;22831;62;68;22831
5874385;5902043;227;15912;36;21980;31;21995;65;72;22621;67;73;22621
5874386;5902043;233;16321;35;21714;30;21728;63;69;22922;64;76;22887
5874387;5902043;240;16794;35;21795;30;21809;65;71;22803;67;77;22768
5874388;5902043;243;17044;36;22048;31;22062;68;75;23053;70;81;23019
5874389;5902043;253;17734;35;24588;31;24587;62;70;26886;62;73;23603
5874390;5902043;255;17818;33;24203;29;24202;61;69;23463;60;73;23463
5874391;5902043;258;18077;38;24694;33;24694;64;70;23674;60;73;24865
5874392;5902043;263;18398;38;25017;33;25017;59;70;24964;58;75;24964
5874393;5902043;268;18755;38;25394;32;25394;64;76;25801;65;81;25801
5874394;5902043;273;19079;37;25484;32;25398;62;78;25664;61;78;25664
5874395;5902043;272;19034;38;25701;33;25701;61;79;25622;60;76;25622
5874396;5902043;278;19445;39;25807;34;25806;62;80;25998;61;77;25998
5874397;5902043;294;20554;40;26830;35;26829;71;94;27224;73;95;27224
5874398;5902043;293;20509;41;26944;36;26943;70;94;27179;72;95;27179
5874399;5902043;300;20985;42;27284;37;27283;77;94;27655;79;97;27655
5874400;5902043;312;21808;43;27669;38;27669;85;102;28616;86;101;28616
5874401;5902043;312;21854;44;26536;38;26536;86;102;28662;87;101;28662
5874402;5902043;318;22269;45;26959;40;26959;92;113;29077;93;107;29077
5874403;5902043;323;22586;45;27268;39;27268;96;116;29395;97;109;29395
5874404;5902043;325;22758;44;27500;39;27500;99;120;29566;100;116;29566
5874405;5902043;329;23013;47;27915;42;27914;102;123;29821;106;120;35150
5874406;5902043;333;23300;51;28165;45;28164;107;126;30108;102;125;30390
5874407;5902043;338;23644;53;28547;47;28547;111;129;30453;107;125;30734
5874408;5902043;345;24168;54;28664;49;28664;128;151;35372;101;129;30324
5876113;5902043;384;26878;53;31563;47;31563;77;100;27333;81;105;26718
5876114;5902043;390;27302;52;31375;45;31375;78;93;27463;75;99;27463
5876115;5902043;387;27056;49;30994;43;30994;75;88;27218;72;99;27218
5876116;5902043;385;26927;51;31085;45;31085;73;85;27089;70;97;27089
5876117;5902043;393;27506;52;31571;46;31571;81;96;27668;78;99;27668
5876118;5902043;394;27561;49;30131;43;30131;82;101;27722;79;101;27722
5876119;5902043;367;25707;47;29704;41;29704;67;81;25883;64;94;25883
5876120;5902043;366;25594;47;29539;41;29539;66;81;25822;63;94;25822
5876121;5902043;370;25935;50;29908;44;29908;71;83;26162;68;97;26162
5876122;5902043;373;26145;49;29867;45;29867;74;88;26372;71;99;26372
5876123;5902043;339;23717;46;29520;42;29520;99;115;28090;96;123;28090
5876124;5902043;333;23326;44;29077;39;29077;103;118;28386;100;123;28386
5876125;5902043;330;23110;44;28821;39;28821;99;115;28129;96;123;28129
5876126;5902043;331;23155;46;28881;41;28881;104;121;28424;101;123;28424
5876127;5902043;317;22190;49;29949;44;29949;61;84;24985;64;98;24985
5876128;5902043;313;21912;47;29544;41;29544;58;80;24116;61;98;24116
5876129;5902043;314;21978;47;29326;41;29326;55;80;23928;58;98;23928
5876130;5902043;305;21382;46;29051;41;29051;62;89;24426;65;106;24426
5876131;5902043;304;21308;45;28770;40;28770;64;89;23757;66;106;23757
5876132;5902043;293;20499;49;29263;43;29263;65;89;23871;67;106;23871
5876133;5902043;282;19706;50;29846;44;29846;78;97;24744;80;112;24744
5876134;5902043;278;19438;46;29008;41;29008;74;89;23797;76;112;23797
5876135;5902043;278;19465;47;29320;42;29320;75;89;23824;77;112;23824
5876136;5902043;295;20623;47;29525;42;29525;92;114;24982;93;131;24982
5876137;5902043;290;20315;49;30164;43;30164;88;114;24674;89;127;24674
5876138;5902043;291;20362;50;30240;45;30240;88;114;24721;89;127;24721
5876139;5902043;294;20609;49;30486;43;30486;92;114;24968;93;131;24968
5876140;5902043;-1;-1;49;30723;44;30723;-1;-1;-1;-1;-1;-1
5876141;5902043;-1;-1;50;31095;44;31095;-1;-1;-1;-1;-1;-1
5876142;5902043;240;16784;53;31496;48;31496;85;111;22141;102;116;23149
5876143;5902043;249;17448;40;18877;36;19100;107;121;22806;111;127;23814
5876144;5902043;235;16481;37;18461;33;18684;81;105;21839;98;115;22846
5876145;5902043;234;16349;36;17806;32;18028;79;101;21707;96;112;22715
5876146;5902043;234;16394;40;18774;36;18996;79;101;21752;96;112;22759
5876147;5902043;237;16624;39;18992;35;19215;83;105;21982;100;116;22989
5876148;5902043;221;15484;33;16924;30;17147;71;95;22553;87;105;21448
5876149;5902043;219;15306;34;16754;30;16977;68;95;22375;84;103;21270
5876150;5902043;212;14845;32;16657;29;16879;64;89;22694;75;94;20581
5876151;5902043;208;14550;32;16434;29;16657;60;81;22399;70;90;20286
5876152;5902043;202;14154;33;16321;29;16544;54;76;22003;65;81;19891
5876153;5902043;206;14415;35;16680;31;16902;58;76;22264;68;85;20152
5876154;5902043;226;15786;36;17145;33;17368;75;95;22855;95;109;20015
5876155;5902043;225;15766;34;16935;31;17158;75;95;22834;95;109;19994
5876156;5902043;170;11897;30;13186;26;13186;60;71;17637;59;78;20901
5876157;5902043;167;11701;30;12961;27;12961;57;67;17441;52;72;17441
5876158;5902043;167;11696;32;12823;28;12823;57;67;17436;52;72;17436
5876159;5902043;173;12094;33;13592;30;13592;62;71;17834;62;81;21098
5876160;5902043;173;12128;30;11760;26;11760;63;71;17868;62;81;21133
5876161;5902043;150;10480;28;11472;24;11472;54;67;17907;53;75;21213
5876162;5902043;149;10439;28;11627;24;11627;63;70;18790;63;75;22097
5876163;5902043;146;10225;30;11480;26;11480;60;70;18577;60;75;21883
5876164;5902043;140;9815;27;10907;24;10907;51;63;12146;53;73;12668
5876165;5902043;138;9688;26;10832;23;10832;49;61;12019;51;71;12541
5876166;5902043;134;9363;25;10484;22;10484;42;51;12949;40;56;12205
5876167;5902043;133;9313;29;10599;26;10477;44;52;13149;43;59;12405
5876168;5902043;146;10199;26;10574;22;10453;54;69;11097;55;71;11097
5876169;5902043;133;9324;24;10724;22;10724;49;61;12475;50;70;12997
5876170;5902043;122;8549;23;9972;21;9972;55;66;12406;52;72;11531
5876171;5902043;138;9695;23;10091;20;10091;70;79;14495;69;87;12677
5876172;5902043;124;8693;26;10420;24;10420;46;59;9946;48;70;10234
5876173;5902043;113;7906;25;10483;22;9457;51;65;10293;53;66;10581
5876174;5902043;113;7875;22;7629;19;7629;47;60;10010;49;66;10298
5876175;5902043;90;6292;20;7226;17;7226;26;39;7221;29;43;7221
5876176;5902043;90;6278;21;7327;19;7327;29;41;7403;32;44;7403
5876177;5902043;92;6416;22;7347;20;7347;34;53;7353;37;48;7353
5876178;5902043;89;6219;24;8737;22;7141;52;63;9048;54;66;9336
5876179;5902043;82;5736;22;8373;19;6777;53;57;8768;54;58;8768
5876180;5902043;81;5639;24;8178;21;6581;50;55;7060;52;58;8672
5876181;5902043;76;5295;23;7853;20;6256;50;55;8159;49;56;7306
5876182;5902043;74;5147;20;9984;18;5825;47;52;7158;50;53;8067
5876183;5902043;72;5009;22;9852;19;5693;45;50;7072;48;52;7930
5876184;5902043;66;4606;20;9458;17;5299;39;48;5773;43;49;6669
5876185;5902043;69;4806;22;9774;19;5615;42;49;5972;46;51;6868
5876186;5902043;66;4587;22;9479;19;5320;39;47;5754;43;47;6649
5876187;5902043;72;5054;16;7835;15;7834;25;29;5118;25;29;5118
5876188;5902043;66;4637;17;7729;15;7729;19;25;4701;19;25;4701
5876189;5902043;65;4532;20;7677;18;7676;21;25;4862;21;25;4862
5876190;5902043;63;4436;15;7039;14;7039;25;29;5103;25;29;5103
5876191;5902043;64;4463;15;6809;14;6809;25;30;5160;25;31;5160
5876192;5902043;65;4538;15;6826;14;6826;24;32;6003;24;35;6003
5876193;5902043;66;4599;17;6537;15;6442;20;28;5476;20;30;5476
5876194;5902043;64;4498;15;6240;14;6145;22;30;5592;22;31;5592
5876195;5902043;66;4591;18;6907;16;6812;29;35;5975;29;37;5975
5876196;5902043;71;4935;23;7381;20;7286;33;38;6349;33;42;6309
5876197;5902043;68;4747;19;8108;16;8108;32;36;6122;31;42;6122
5876198;5902043;79;5543;18;8551;16;8551;32;39;6996;33;48;6996
5876199;5902043;77;5420;19;9099;17;9099;30;40;6874;31;48;6874
5876200;5902043;78;5472;23;9206;21;9205;31;40;6925;32;49;6925
5876201;5902043;96;6689;22;9353;19;9353;35;45;8653;38;53;8991
5876202;5902043;95;6634;22;10955;20;10954;33;45;8739;42;52;8056
5876203;5902043;95;6661;21;10617;19;10617;33;44;8746;38;49;9751
5876204;5902043;97;6781;20;10282;17;10281;35;42;9523;35;48;9523
5876205;5902043;96;6725;23;10340;21;10340;33;40;9422;33;47;9422
5876206;5902043;106;7386;21;10429;19;10429;37;42;10378;37;52;10378
5876207;5902043;104;7266;20;10590;18;10590;40;50;10618;40;55;10618
5876208;5902043;114;7951;29;11047;27;11047;35;43;10246;35;51;10246
5876209;5902043;115;8023;32;12632;30;12632;36;43;10317;36;54;10317
5876210;5902043;117;8163;21;11633;18;11633;30;39;10653;30;41;10653
5876211;5902043;115;8033;21;11686;19;11686;29;38;10801;29;41;10801
5876212;5902043;117;8185;24;12173;22;12172;28;38;10737;28;40;10737
5876213;5902043;120;8369;22;12552;20;12551;33;39;11361;33;44;11361
5876214;5902043;121;8490;21;12230;19;12229;35;41;11988;35;44;11988
5876215;5902043;130;9078;21;12403;19;12402;34;41;12508;34;43;12508
5876216;5902043;130;9128;25;13538;22;13958;37;44;12697;42;46;12491
5876217;5902043;129;9028;25;13317;22;13317;33;42;12417;37;43;12417
5876218;5902043;141;9879;25;13493;22;13493;40;49;13251;47;53;12809
5876219;5902043;138;9691;25;14288;22;14287;40;47;13415;46;52;12973
5876220;5902043;142;9941;31;14565;28;14565;37;46;13543;44;52;13102
5876221;5902043;147;10303;26;15851;23;15855;38;47;13788;44;52;13346
5876222;5902043;156;10892;26;15388;22;15387;44;52;15129;46;54;15475
5876223;5902043;154;10781;26;15396;22;15394;43;51;15018;45;53;15356
5876224;5902043;157;10965;28;15888;24;15931;41;52;16889;46;54;16889
5876225;5902043;160;11227;28;15925;24;15968;42;52;16944;49;54;15558
5876226;5902043;165;11522;28;16175;24;16017;45;53;15892;47;53;15411
5876227;5902043;169;11826;30;16436;26;16435;46;54;16466;48;53;15990
5876228;5902043;172;12038;30;16644;26;16643;46;56;16490;47;55;15576
5876229;5902043;176;12295;30;17981;26;17988;48;55;16091;48;55;15839
5876230;5902043;180;12596;30;17876;25;17864;47;55;17049;49;56;16134
5876231;5902043;183;12822;30;17822;26;17830;50;55;22244;47;54;21737
5876232;5902043;187;13110;31;18113;26;17874;47;51;17561;44;50;21515
5876233;5902043;192;13458;32;18304;28;18311;45;49;21885;42;49;21380
5876234;5902043;196;13702;33;18524;28;18532;47;51;21994;44;50;21538
5876235;5902043;199;13951;34;18651;29;18658;49;55;22186;46;55;21712
5876236;5902043;202;14150;34;18676;29;18684;54;58;22510;54;58;22510
5876237;5902043;205;14377;34;18941;29;18948;54;61;23476;55;61;22633
5876238;5902043;209;14609;35;19209;29;19217;54;62;22214;53;61;22214
5876239;5902043;216;15130;35;21563;30;19686;60;65;19518;59;65;22646
5876240;5902043;221;15458;36;21583;31;21597;60;66;24701;59;65;22167
5876241;5902043;239;16747;36;21909;31;21923;62;69;25943;63;74;25943
5876242;5902043;237;16582;35;21401;30;21415;60;68;22499;61;71;25791
5876243;5902043;238;16693;36;21760;31;21774;63;70;22684;65;76;22650
5876244;5902043;245;17148;30;21746;27;21826;64;71;26327;64;75;26327
5876245;5902043;248;17393;37;24642;32;24642;62;69;26854;62;73;23608
5876246;5902043;252;17672;36;24675;31;24675;59;70;24039;59;72;24780
5876247;5902043;256;17929;36;24925;31;24924;59;68;24573;56;70;24573
5876248;5902043;260;18211;36;24969;31;24968;65;72;24880;59;74;24880
5876249;5902043;264;18452;38;25305;33;25305;69;74;25189;62;76;25189
5876250;5902043;270;18887;37;25602;32;25602;62;78;25690;61;78;25690
5876251;5902043;271;18951;39;26074;34;26074;64;79;25770;65;82;25770
5876252;5902043;277;19358;39;25879;34;25879;61;81;25940;60;77;25940
5876253;5902043;286;20032;40;26533;35;26533;65;84;26620;66;85;26620
5876254;5902043;290;20319;42;26903;37;26903;68;86;26990;70;89;26990
5876255;5902043;310;21667;42;26316;37;26316;83;102;28475;86;101;30928
5876256;5902043;307;21514;42;26106;37;26106;81;96;28322;82;97;28322
5876257;5902043;309;21623;44;26474;39;26473;83;102;28432;85;101;30885
5876258;5902043;314;22006;46;26642;41;26642;88;107;28814;89;101;28814
5876259;5902043;316;22138;48;27565;43;27564;90;111;28946;93;107;31400
5876260;5902043;329;23010;48;27734;43;27734;102;124;29818;105;120;32271
5876261;5902043;332;23272;49;28044;44;28043;106;126;30081;97;125;30061
5876262;5902043;334;23386;49;28038;44;28037;108;125;30194;92;122;29702
5876263;5902043;338;23656;49;28266;44;28266;112;136;29987;94;127;29813
5876264;5902043;342;23944;52;28490;46;28490;116;140;30275;98;129;30100
5876265;5902043;342;23975;52;28520;47;28520;117;140;30306;98;129;30131
5876274;5902043;412;28845;49;31292;43;31292;97;118;30117;105;124;35285
5876275;5902043;410;28720;48;31271;43;31271;95;112;29993;103;124;35160
5876278;5902043;492;34422;59;37979;52;38059;145;165;39439;142;159;39832
5876279;5902043;494;34601;58;38105;51;38185;148;176;39618;145;165;40011
5877971;5902043;385;26923;51;31296;45;31296;76;91;27303;73;97;27303
5877972;5902043;391;27373;52;31460;46;31460;79;96;27535;76;99;27535
5877973;5902043;366;25598;45;29015;40;29015;67;81;25411;64;94;25411
5877974;5902043;365;25566;47;29244;41;29244;67;81;25378;64;94;25378
5877975;5902043;369;25850;48;29633;42;29633;70;81;26078;67;97;26078
5877976;5902043;370;25931;50;29929;45;29929;71;83;26158;68;97;26158
5877977;5902043;373;26143;45;27424;41;27424;74;88;26371;71;99;26371
5877978;5902043;338;23651;44;27518;40;27518;107;126;28710;105;125;28710
5877979;5902043;335;23432;45;29020;40;29020;104;123;28491;102;123;28491
5877980;5902043;328;22928;43;28876;39;28876;104;121;28477;101;123;28477
5877981;5902043;327;22862;43;28665;39;28665;108;126;28771;106;123;28771
5877982;5902043;328;22993;45;28740;41;28740;106;130;23519;107;127;28902
5877983;5902043;317;22157;48;29734;43;29734;61;84;24360;64;98;24360
5877984;5902043;308;21571;48;29735;43;29735;63;89;23740;65;98;23740
5877985;5902043;306;21422;46;28773;40;28773;61;84;23590;63;98;23590
5877986;5902043;300;21003;47;28735;41;28735;59;80;23452;61;98;23452
5877987;5902043;300;20979;50;29319;45;29319;62;84;23634;64;98;23634
5877988;5902043;281;19705;46;28408;41;28408;72;89;23615;74;112;23615
5877989;5902043;277;19360;47;28943;41;28943;70;89;23532;72;106;23532
5877990;5902043;273;19116;47;29297;41;29297;74;89;23820;76;110;23820
5877991;5902043;282;19772;47;29539;42;29539;79;97;24131;81;118;24131
5877992;5902043;286;20002;47;29798;42;29798;82;105;24361;84;127;24361
5877993;5902043;290;20276;47;30022;42;30022;87;114;24635;88;127;24635
5877994;5902043;293;20520;49;30451;44;30451;91;114;24879;92;129;24879
5877995;5902043;-1;-1;50;30838;45;30838;-1;-1;-1;-1;-1;-1
5877996;5902043;240;16833;36;18030;32;18252;99;115;22191;103;120;23198
5877997;5902043;237;16598;37;18004;33;18226;82;105;21956;99;116;22963
5877998;5902043;236;16503;39;17973;35;18195;81;105;21861;98;115;22868
5877999;5902043;232;16205;34;17280;30;17503;77;99;21563;94;112;22571
5878000;5902043;230;16081;37;17670;33;17893;75;95;21439;92;107;22447
5878001;5902043;230;16108;40;18142;36;18365;75;95;21466;92;107;22473
5878002;5902043;236;16504;39;18993;35;19216;81;105;21862;98;115;22869
5878003;5902043;218;15285;34;17033;30;17255;68;94;22353;84;103;21248
5878004;5902043;215;15040;32;16503;29;16726;65;90;22109;81;98;21004
5878005;5902043;211;14786;33;16260;29;16483;61;83;21855;80;93;20940
5878006;5902043;210;14717;31;15910;28;16133;60;83;21786;79;93;20913
5878007;5902043;206;14433;33;16143;29;16366;58;76;22282;69;85;20170
5878008;5902043;209;14634;35;16691;31;16913;61;81;22482;72;90;20370
5878009;5902043;223;15594;33;16902;30;17125;72;95;22663;92;105;19823
5878010;5902043;222;15534;36;17020;32;17243;72;95;22603;91;105;19763
5878011;5902043;224;15705;31;13270;27;13270;74;95;22774;94;105;19934
5878012;5902043;167;11666;30;13330;27;13330;56;67;17406;51;69;17406
5878013;5902043;164;11461;30;12617;27;12617;53;66;17201;48;69;17201
5878014;5902043;168;11792;29;12596;26;12596;58;70;17532;53;72;17532
5878015;5902043;152;10643;30;11915;27;11915;52;66;17587;52;72;20893
5878016;5902043;148;10343;29;11756;26;11756;53;66;17826;52;72;21132
5878017;5902043;143;10040;28;11221;25;11221;53;65;18072;53;72;21378
5878018;5902043;142;9969;28;11232;25;11232;56;65;18321;56;75;21627
5878019;5902043;136;9533;28;10593;25;10593;47;61;11864;49;65;12386
5878020;5902043;133;9329;26;10523;23;10523;44;57;11660;46;62;12182
5878021;5902043;131;9184;25;10491;22;10491;42;57;11516;44;62;12038
5878022;5902043;129;9002;27;10115;24;10115;42;51;12937;40;56;12192
5878023;5902043;128;8963;24;10240;21;10240;46;56;13281;44;62;12536
5878024;5902043;126;8852;25;10626;22;10626;51;65;12160;53;72;12682
5878025;5902043;118;8285;22;9729;19;9729;51;64;13102;49;68;11267
5878026;5902043;118;8288;23;9787;21;9787;49;61;10130;49;68;11270
5878027;5902043;123;8582;27;10202;24;10202;48;62;10103;50;70;10391
5878028;5902043;110;7711;23;8302;20;7873;54;67;10471;56;66;10759
5878029;5902043;109;7612;21;7568;18;7568;54;66;10485;56;65;10772
5878030;5902043;93;6487;20;7443;17;7443;31;47;7553;34;46;7553
5878031;5902043;86;6007;19;6892;16;6892;28;39;6944;31;41;6944
5878032;5902043;89;6223;20;7207;18;7207;31;45;7160;34;42;7160
5878033;5902043;92;6472;24;7540;21;7540;35;53;7409;38;48;7409
5878034;5902043;80;5629;23;8185;20;6588;50;55;7050;52;58;8662
5878035;5902043;76;5344;21;7919;19;6323;47;50;8377;48;54;8377
5878036;5902043;77;5388;23;7822;21;6226;48;52;8421;49;54;8421
5878037;5902043;81;5652;20;7351;17;5755;50;56;7073;53;58;8685
5878038;5902043;67;4695;20;9532;17;5373;43;48;8099;44;49;8099
5878039;5902043;63;4384;20;9179;17;5020;36;43;6446;40;45;6446
5878040;5902043;63;4380;18;9079;16;4920;36;43;6443;40;45;6443
5878041;5902043;62;4350;20;9295;18;5136;35;42;5517;39;43;5211
5878042;5902043;75;5258;16;7865;14;7865;28;33;5322;28;33;5322
5878043;5902043;61;4260;16;7384;14;7384;25;29;4113;25;29;4113
5878044;5902043;57;4011;17;7304;16;7303;22;26;3864;22;25;3864
5878045;5902043;64;4474;17;6975;15;6975;28;33;5348;28;33;5348
5878046;5902043;58;4040;18;6692;16;6691;22;25;3902;22;25;3902
5878047;5902043;59;4108;22;6591;20;6496;23;30;5045;23;32;5045
5878048;5902043;59;4116;16;6227;14;6132;22;30;5310;22;32;5310
5878049;5902043;63;4391;16;6428;14;6334;24;28;5399;24;31;5399
5878050;5902043;61;4304;17;6596;15;6502;26;30;5523;24;31;5688
5878051;5902043;63;4428;19;7056;17;6961;27;32;5802;26;36;5802
5878052;5902043;69;4849;21;7374;18;6347;33;39;6224;32;46;6224
5878053;5902043;70;4869;19;8684;17;8684;30;40;6818;31;44;6818
5878054;5902043;74;5203;20;8959;18;8959;27;36;6656;28;43;6656
5878055;5902043;76;5292;24;9411;21;9411;29;40;6746;30;43;6746
5878056;5902043;84;5904;25;8602;22;7575;32;40;7326;31;49;7326
5878057;5902043;87;6098;25;11132;22;11131;35;41;7520;34;52;7520
5878058;5902043;91;6375;26;11245;23;8459;39;44;7799;38;52;7799
5878059;5902043;92;6436;22;10754;20;10753;39;44;8273;38;52;8273
5878060;5902043;95;6670;23;10563;21;10563;40;46;7970;41;52;8508
5878061;5902043;98;6880;27;10875;24;10875;41;48;8246;44;54;8734
5878062;5902043;101;7080;22;10798;20;10798;44;50;10882;44;54;10882
5878063;5902043;110;7711;20;10931;18;10931;45;53;11946;45;54;11946
5878064;5902043;111;7737;30;12499;28;12498;41;50;11675;44;53;11438
5878065;5902043;114;7990;21;11845;19;11845;34;41;10912;34;45;10912
5878066;5902043;110;7721;23;11765;21;11764;31;39;10946;31;41;10946
5878067;5902043;112;7847;22;12023;19;12023;35;40;11700;34;45;11700
5878068;5902043;115;8026;25;12769;23;12769;28;38;11072;28;41;11072
5878069;5902043;119;8334;24;13389;21;13317;32;38;11755;32;42;11755
5878070;5902043;120;8391;23;12659;21;12659;33;38;11839;33;44;11839
5878071;5902043;124;8667;22;12812;20;12812;37;43;12125;40;46;11683
5878072;5902043;127;8920;28;13264;25;13264;36;45;12664;42;47;12458
5878073;5902043;132;9261;25;13532;22;13532;38;46;13921;38;50;13921
5878074;5902043;137;9619;27;13803;24;13803;43;51;14253;43;52;14253
5878075;5902043;139;9762;26;15623;23;15622;43;52;14239;43;54;14239
5878076;5902043;143;10030;27;15435;23;15434;38;47;13805;47;52;13363
5878077;5902043;149;10448;27;15216;24;15214;40;49;14229;43;53;15242
5878078;5902043;152;10616;26;15221;23;15323;39;48;14176;42;53;15151
5878079;5902043;155;10872;28;15686;25;15729;40;49;14650;48;53;15468
5878080;5902043;159;11123;28;15661;24;15705;40;47;14664;44;52;15227
5878081;5902043;163;11389;28;15802;24;15801;40;47;14921;43;51;15156
5878082;5902043;166;11646;28;16080;24;16079;43;49;15894;44;51;15413
5878083;5902043;170;11905;29;16314;25;16312;46;53;16153;48;55;15672
5878084;5902043;174;12168;29;17709;25;17717;47;53;16506;49;57;15942
5878085;5902043;178;12493;30;17639;26;17646;50;55;16481;50;54;16228
5878086;5902043;182;12726;30;17694;25;17702;47;52;17309;44;51;21564
5878087;5902043;187;13091;30;17783;26;17790;44;48;21822;41;47;21315
5878088;5902043;191;13336;31;17980;27;17988;42;46;21698;39;44;21191
5878089;5902043;195;13624;32;18194;28;18202;45;49;21859;42;49;21384
5878090;5902043;202;14122;32;19205;28;19219;53;57;19034;52;57;19034
5878091;5902043;202;14112;34;18729;29;18736;53;57;19025;52;57;19025
5878092;5902043;208;14533;37;19230;32;19238;55;62;19171;54;63;19171
5878093;5902043;211;14755;36;19505;30;19512;55;61;19164;54;62;19164
5878094;5902043;214;14965;36;21262;31;21277;56;61;21871;55;62;21871
5878095;5902043;219;15331;38;21358;33;21372;58;64;22020;57;64;22020
5878096;5902043;235;16423;33;21204;29;21218;58;68;20714;58;70;20714
5878097;5902043;234;16411;34;21203;29;21217;58;68;20695;58;70;20695
5878098;5902043;238;16672;34;21522;29;21536;62;70;20956;65;74;20956
5878099;5902043;243;17010;35;21724;30;21739;61;69;26504;62;70;23137
5878100;5902043;246;17227;36;21996;31;22011;59;68;22858;58;71;22858
5878101;5902043;254;17763;36;24868;31;24867;67;73;24312;65;76;23788
5878102;5902043;259;18140;37;22982;32;23061;59;71;24379;57;76;24379
5878103;5902043;257;17983;37;23024;32;25333;58;71;24117;56;71;24117
5878104;5902043;261;18237;38;23411;33;23491;66;75;24205;60;78;24205
5878105;5902043;265;18578;39;23754;34;23833;65;75;23875;59;79;23875
5878106;5902043;268;18766;41;26201;36;26201;68;77;24063;62;83;24063
5878107;5902043;285;19950;39;26451;34;26451;65;86;26663;66;85;26663
5878108;5902043;281;19666;39;26247;34;26247;61;81;26366;60;77;26366
5878109;5902043;287;20060;42;26617;36;26616;64;83;26730;66;85;26730
5878110;5902043;311;21747;43;26392;38;26392;84;102;28555;85;101;28555
5878111;5902043;303;21196;41;25916;36;25916;76;93;28004;77;97;28004
5878112;5902043;306;21432;42;26152;37;26152;80;96;28240;81;97;28240
5878113;5902043;310;21731;45;26624;40;26624;84;102;28539;85;101;28539
5878114;5902043;317;22194;48;26912;43;26912;91;113;29002;94;107;31456
5878115;5902043;323;22598;49;27828;44;27828;97;116;29406;98;109;29406
5878116;5902043;334;23404;48;27836;42;27835;108;127;29735;90;124;29561
5878117;5902043;333;23332;46;27799;41;27799;107;127;29664;89;118;29489
5878118;5902043;334;23361;47;28084;42;28084;108;130;29692;90;120;29518
5878119;5902043;337;23588;51;28426;45;28426;111;136;29920;93;127;29745
5878120;5902043;341;23860;52;28493;46;28493;115;140;30191;97;129;30017
5878121;5902043;349;24454;40;28195;35;28275;132;157;35658;105;131;30610
5878128;5902043;411;28798;47;31172;42;31251;97;118;30070;105;124;35238
5878129;5902043;408;28583;47;31185;42;31185;94;109;29855;102;124;35023
5878130;5902043;407;28491;45;31067;40;31067;92;106;29764;100;121;34932
5878131;5902043;403;28239;46;30902;41;30902;89;103;29512;97;118;34680
5878132;5902043;403;28211;49;30874;44;30874;88;103;29484;96;118;34652
5878133;5902043;405;28337;49;30921;43;30921;90;106;29610;98;118;34778
5878134;5902043;498;34832;51;32834;45;32834;151;176;39849;148;168;40242
5878135;5902043;425;29778;50;32725;44;32725;90;124;33146;135;150;39313
5879825;5902043;388;27176;51;31387;45;31387;80;96;27556;77;97;27556
5879826;5902043;357;24989;44;28469;39;28469;68;81;24838;65;94;24838
5879827;5902043;361;25248;46;28986;40;28986;66;81;25339;63;94;25339
5879828;5902043;364;25456;49;29268;43;29268;66;81;25340;63;94;25340
5879829;5902043;369;25839;47;28138;43;28161;71;83;25652;68;97;25652
5879830;5902043;373;26105;51;29965;45;29965;74;88;26333;71;99;26333
5879831;5902043;343;23985;42;27338;38;27338;96;112;24063;93;111;24063
5879832;5902043;340;23832;43;27448;39;27448;94;106;23911;91;109;23911
5879833;5902043;342;23910;45;28495;41;28495;95;112;23989;92;111;23989
5879834;5902043;326;22809;43;28491;38;28491;108;126;28780;106;123;28780
5879835;5902043;322;22510;43;28307;39;28307;102;118;23036;104;121;23036
5879836;5902043;325;22738;42;28237;38;28237;106;126;23264;104;123;23264
5879837;5902043;327;22864;45;28635;41;28635;108;126;23390;106;123;23390
5879838;5902043;307;21508;45;28842;40;28842;62;89;23676;64;98;23676
5879839;5902043;304;21263;45;28655;40;28655;59;80;23432;61;98;23432
5879840;5902043;300;21016;46;28474;40;28474;55;80;23185;57;98;23185
5879841;5902043;303;21221;47;28545;41;28545;59;80;23423;61;98;23423
5879842;5902043;284;19863;45;28309;39;28309;66;89;23245;68;106;23245
5879843;5902043;279;19554;48;28854;42;28854;66;89;23249;68;106;23249
5879844;5902043;270;18896;50;29547;45;29547;76;94;23918;78;110;23918
5879845;5902043;267;18715;50;29827;45;29827;79;97;24146;81;114;24146
5879846;5902043;262;18351;50;29946;45;29946;83;105;24431;85;117;24431
5879847;5902043;263;18397;48;30240;43;30240;88;114;24682;89;117;24682
5879848;5902043;265;18572;50;30551;44;30551;91;114;24932;92;119;24932
5879849;5902043;-1;-1;36;18182;32;18405;-1;-1;-1;-1;-1;-1
5879850;5902043;235;16452;35;17946;32;18169;80;105;21810;97;112;22817
5879851;5902043;236;16537;35;17790;31;18013;81;105;21894;98;115;22902
5879852;5902043;232;16261;37;17809;34;18032;77;101;21619;94;112;22626
5879853;5902043;227;15895;34;17193;30;17416;72;93;21253;92;104;22260
5879854;5902043;226;15840;37;17579;34;17802;71;93;21198;91;104;22206
5879855;5902043;228;15982;40;17265;36;17488;73;95;21340;90;106;22348
5879856;5902043;216;15099;36;16974;33;17197;67;92;20911;75;98;20911
