from_id;to_id;walk_t;walk_d;car_r_t;car_r_d;car_m_t;car_m_d;pt_r_t;pt_r_tt;pt_r_d;pt_m_t;pt_m_tt;pt_m_d
5853766;5878087;432;30221;59;34887;51;31395;147;160;45481;139;161;39954
5853767;5878087;431;30168;60;34941;52;31449;146;160;45428;138;156;39900
5853768;5878087;432;30265;59;34641;51;31149;147;164;45526;139;161;39998
5853769;5878087;414;28948;57;34123;49;30631;128;150;44208;120;141;38680
5853770;5878087;412;28848;54;33575;46;30083;120;146;38197;119;141;38580
5853771;5878087;409;28642;53;33390;46;29898;117;141;37992;116;135;38375
5853772;5878087;406;28387;52;33179;45;29687;113;134;37737;112;135;38120
5853773;5878087;403;28224;54;32973;46;29481;111;134;37574;110;135;37957
5853774;5878087;400;27988;52;32605;44;29113;108;127;37337;107;130;37720
5853775;5878087;393;27511;52;32239;44;28853;101;125;36860;100;123;37243
5853776;5878087;387;27069;50;31845;42;28459;94;109;36419;93;123;36802
5853777;5878087;384;26873;52;28261;44;28217;92;105;36223;91;118;36606
5853778;5878087;386;27001;55;31809;48;29052;94;105;36351;93;123;36734
5853779;5878087;392;27417;55;28119;47;28075;139;151;44589;135;149;37210
5853780;5878087;371;25943;51;26747;43;26703;89;102;35300;88;112;35683
5853781;5878087;362;25369;50;26669;42;26625;93;105;35546;92;123;35930
5853782;5878087;362;25320;47;26479;40;26436;92;105;35498;91;123;35881
5853783;5878087;357;24987;49;26498;42;26455;88;102;34444;87;112;34827
5853784;5878087;358;25050;47;26325;40;26282;89;102;34508;88;112;34891
5853785;5878087;343;24044;47;26457;40;26413;83;100;36980;87;112;33813
5853786;5878087;336;23489;45;25136;38;25093;75;96;36426;79;103;33259
5853787;5878087;331;23192;45;25117;38;25073;77;92;32679;76;99;33063
5853788;5878087;330;23068;47;25134;40;25090;76;92;32617;75;94;33000
5853789;5878087;333;23327;46;23989;39;23996;80;96;32875;79;100;33258
5853790;5878087;321;22442;47;24005;40;24013;67;87;31835;71;92;32184
5853791;5878087;317;22157;44;23355;37;23363;63;87;31550;71;89;32214
5853792;5878087;311;21804;42;23223;36;23231;58;85;31197;68;83;31197
5853793;5878087;307;21515;42;23037;36;23045;55;81;31185;65;83;31185
5853794;5878087;304;21264;44;23395;37;23402;60;85;31562;70;86;31562
5853795;5878087;304;21284;44;23653;38;23661;62;87;31718;72;92;31718
5853796;5878087;309;21636;47;24187;40;24195;67;89;32070;77;96;32070
5853797;5878087;298;20861;49;24584;42;24592;66;87;30777;74;92;30777
5853798;5878087;302;21163;51;24742;45;24750;68;89;30952;76;96;30952
5853799;5878087;285;19934;56;26361;49;26368;71;88;31147;79;92;31147
5853800;5878087;286;20037;43;21915;38;21923;74;93;31396;82;93;31396
5853801;5878087;304;21261;38;21351;33;21359;83;108;30611;88;107;30611
5853802;5878087;300;21029;36;21668;31;21676;80;101;30378;85;102;30378
5853803;5878087;299;20944;39;21814;34;21822;79;101;30293;84;102;30293
5853804;5878087;303;21178;43;22048;38;22056;82;104;30528;91;107;30033
5853805;5878087;256;17899;42;21569;37;21576;93;110;84424;96;116;79858
5853806;5878087;251;17553;37;19323;33;19330;95;109;84532;98;116;79966
5853807;5878087;245;17183;37;19383;33;19391;95;107;84581;98;112;80015
5853808;5878087;244;17047;38;19453;34;19461;98;110;84777;101;111;80211
5853809;5878087;264;18506;38;20124;34;19850;75;97;76489;75;99;76489
5853810;5878087;265;18529;37;19968;33;19694;75;97;76511;75;100;76511
5853811;5878087;258;18084;36;19724;32;19450;69;89;76067;69;93;76067
5853812;5878087;253;17696;32;19140;28;18866;55;79;75109;55;83;75109
5853813;5878087;229;16039;34;19401;30;19126;76;85;19668;81;91;75822
5853814;5878087;230;16065;37;19325;33;19051;69;81;19169;73;85;75322
5853815;5878087;231;16161;36;19270;32;18996;66;80;19007;71;83;75160
5853816;5878087;222;15534;28;16002;24;16010;61;75;18634;70;77;73956
5853817;5878087;217;15213;28;16304;25;16312;59;69;16854;69;72;24298
5853818;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853819;5878087;228;15948;24;15668;21;15675;75;83;25033;78;84;17588
5853820;5878087;202;14145;27;15575;23;15582;42;47;16297;42;47;16297
5853821;5878087;202;14134;27;15223;24;15231;38;45;70599;40;45;16182
5853822;5878087;205;14370;26;15115;22;15122;43;49;16418;43;50;16418
5853823;5878087;209;14661;27;15230;24;15238;47;51;16709;47;52;16709
5853824;5878087;214;14958;27;15507;24;15515;49;61;22427;45;60;16925
5853825;5878087;208;14584;27;12868;24;12876;49;58;22470;46;60;16968
5853826;5878087;204;14271;26;12521;22;12528;43;56;17730;46;58;17730
5853827;5878087;202;14133;27;12675;24;12683;41;52;17584;44;55;17584
5853828;5878087;214;15011;28;13219;24;13226;49;61;19980;48;67;18419
5853829;5878087;216;15139;28;13521;24;13434;43;61;18624;45;66;18624
5853830;5878087;220;15382;30;13702;26;13710;46;61;19453;48;67;19453
5853831;5878087;222;15568;29;13919;26;13927;45;63;19093;47;67;19093
5853832;5878087;212;14867;30;14061;27;14069;62;73;19100;65;78;19100
5853833;5878087;155;10819;35;12943;32;12950;33;48;12198;35;60;12198
5853834;5878087;153;10738;36;13093;33;13101;32;48;12116;34;60;12116
5853835;5878087;161;11276;27;13584;23;13591;33;48;12646;35;57;12646
5853836;5878087;158;11036;26;13319;22;13327;30;42;12406;32;51;12406
5853837;5878087;174;12151;27;12796;24;13905;41;56;13970;43;68;13970
5853838;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853839;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853840;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853841;5878087;130;9134;25;10988;23;10996;61;68;9447;69;72;10676
5853842;5878087;136;9549;24;11118;21;11126;72;78;10964;74;80;10964
5853843;5878087;134;9390;24;11244;21;11251;69;76;10805;71;78;10805
5853844;5878087;136;9537;25;11470;22;11478;72;78;10952;74;80;10952
5853845;5878087;139;9763;28;11807;25;11815;75;80;11179;77;82;11179
5853846;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853847;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5853848;5878087;95;6640;24;7413;21;7392;40;45;9664;40;45;9664
5853849;5878087;92;6441;23;7207;20;7187;42;46;9782;42;47;9782
5853850;5878087;83;5813;19;6163;17;6163;56;63;7420;56;65;7420
5853851;5878087;79;5559;20;6180;18;6180;53;58;7165;53;61;7165
5853852;5878087;81;5641;18;5853;16;6898;40;48;6281;40;51;6281
5853853;5878087;81;5652;19;6810;16;6810;37;45;6067;37;46;6067
5853854;5878087;72;5056;18;6607;16;6607;32;40;5748;32;42;5748
5853855;5878087;71;4955;16;5455;14;5455;42;47;6455;42;50;6455
5853856;5878087;66;4599;18;5121;16;5121;26;33;5323;26;35;5323
5853857;5878087;66;4594;17;5043;15;5043;25;35;5000;25;34;5000
5853858;5878087;61;4302;17;4782;14;4782;19;28;4631;19;28;4631
5853859;5878087;59;4159;16;4656;14;4656;20;29;4687;20;32;4687
5853860;5878087;62;4360;19;4989;16;4989;25;31;4984;25;34;4984
5853861;5878087;56;3918;17;4783;15;4783;26;33;4607;26;32;4607
5853862;5878087;54;3799;24;5067;22;5067;23;29;4782;23;29;4782
5853863;5878087;56;3914;17;4558;15;4558;15;21;4216;15;21;4216
5853864;5878087;55;3842;16;4252;14;4252;14;21;4113;14;21;4113
5853865;5878087;55;3844;17;4381;14;4381;17;21;4310;17;21;4310
5853866;5878087;56;3940;17;4711;15;4711;23;27;4905;23;26;4905
5853867;5878087;53;3699;17;4468;14;4468;20;26;4676;19;24;4531
5853868;5878087;54;3776;17;4640;14;4640;15;20;4327;15;20;4327
5853869;5878087;57;4012;20;5312;17;5312;14;19;4287;14;19;4287
5853870;5878087;58;4045;18;5295;15;5295;16;21;4379;16;21;4379
5853871;5878087;61;4270;20;5970;17;5970;20;27;4688;20;27;4688
5853872;5878087;64;4474;20;5666;17;5608;20;28;5634;23;27;5786
5853873;5878087;67;4696;21;6001;18;5942;21;28;5448;23;27;5818
5853874;5878087;69;4815;21;5690;18;5631;24;29;5646;24;29;5983
5853875;5878087;73;5108;24;6093;21;6035;29;32;6660;29;34;6660
5853876;5878087;76;5345;23;6346;20;6287;30;36;6326;29;35;6608
5853877;5878087;81;5701;23;6659;20;6600;36;39;10307;33;39;7192
5853878;5878087;84;5886;25;6824;22;6765;36;42;10999;33;41;8769
5853879;5878087;89;6214;26;12377;22;12377;33;47;10801;30;45;8571
5853880;5878087;94;6606;26;12224;22;12224;31;47;10679;28;46;8449
5853881;5878087;98;6839;17;10717;15;10717;34;48;11208;31;46;8978
5853882;5878087;106;7415;28;11624;25;11624;38;49;11696;36;54;9466
5853883;5878087;109;7616;26;11807;22;11807;39;49;12266;36;54;10036
5853884;5878087;120;8417;26;12281;22;12281;41;53;13113;38;58;10883
5853885;5878087;119;8308;25;12116;21;12116;39;50;13004;36;56;10774
5855618;5878087;539;37721;70;45873;62;45881;120;142;51248;117;144;50865
5855619;5878087;526;36812;68;45604;60;45612;115;133;49456;112;129;49073
5855620;5878087;522;36519;68;45325;60;45333;110;130;49163;107;129;48780
5855621;5878087;517;36158;68;45093;60;45101;105;130;48803;102;129;48420
5855622;5878087;522;36563;68;44833;60;44841;106;130;47717;104;132;46655
5855623;5878087;521;36465;69;44696;61;44704;110;131;49109;107;132;48726
5855624;5878087;533;37341;68;44433;60;44440;100;118;46308;97;126;46124
5855625;5878087;515;36082;66;44507;58;44515;89;110;46239;86;120;46055
5855626;5878087;515;36025;66;44339;58;44346;89;110;46182;86;120;45999
5855627;5878087;514;36004;65;43628;57;43635;86;110;45333;83;120;45149
5855628;5878087;520;36434;64;43642;57;43650;89;110;45562;86;120;45378
5855629;5878087;521;36488;65;43653;57;43661;90;110;45616;87;120;45432
5855630;5878087;535;37416;69;44003;61;44011;103;125;46544;100;138;46360
5855631;5878087;536;37543;73;44855;65;44863;105;125;46671;102;138;46487
5855632;5878087;-1;-1;76;45068;68;45076;-1;-1;-1;-1;-1;-1
5855633;5878087;447;31320;79;45291;71;45299;158;187;33038;147;180;40670
5855634;5878087;444;31080;74;36020;65;35976;155;186;32798;144;176;40430
5855635;5878087;440;30825;66;35358;58;31867;155;178;46086;146;171;40558
5855636;5878087;437;30606;62;35110;54;31618;152;173;45867;143;171;40339
5855637;5878087;434;30367;59;34864;51;31372;149;164;45627;141;161;40100
5855638;5878087;431;30138;55;34647;47;31155;145;160;45399;137;156;39871
5855639;5878087;428;29929;57;34753;49;31261;142;159;45189;134;154;39661
5855640;5878087;426;29792;56;34401;48;30909;140;159;45052;132;149;39525
5855641;5878087;417;29178;54;33925;46;30433;132;153;44438;124;147;38911
5855642;5878087;412;28807;54;33697;46;30205;119;146;38157;118;141;38540
5855643;5878087;409;28654;54;33388;46;29896;117;141;38003;116;135;38386
5855644;5878087;405;28316;53;33100;45;29608;112;134;37665;111;135;38048
5855645;5878087;400;28016;51;32748;43;29256;108;127;37365;107;130;37748
5855646;5878087;397;27799;51;32492;43;29000;105;126;37149;104;129;37532
5855647;5878087;392;27436;50;32181;42;28689;100;125;36786;99;123;37169
5855648;5878087;388;27143;50;31864;43;28478;96;115;36493;95;123;36876
5855649;5878087;389;27220;51;31554;44;28670;97;117;36570;96;123;36953
5855650;5878087;392;27458;54;31741;47;28983;100;125;36808;99;124;37191
5855651;5878087;390;27288;57;28516;51;28524;136;149;44391;133;148;37081
5855652;5878087;386;27025;53;26925;46;26882;135;148;44283;130;146;36818
5855653;5878087;385;26948;50;26703;43;26659;134;148;44206;129;145;36741
5855654;5878087;361;25277;48;26543;41;26499;92;105;34735;91;123;35118
5855655;5878087;359;25158;50;28080;44;27669;91;105;34615;90;117;34998
5855656;5878087;349;24430;50;26670;43;26627;80;101;36730;94;123;35313
5855657;5878087;341;23903;47;26422;40;26378;81;96;36840;85;112;33672
5855658;5878087;338;23687;45;25286;38;25242;69;92;35987;82;103;33480
5855659;5878087;341;23901;47;25590;40;25546;72;98;36201;85;112;33694
5855660;5878087;333;23337;49;25251;42;25208;80;96;32885;79;100;33268
5855661;5878087;334;23395;48;24082;41;24090;81;96;32944;80;100;33327
5855662;5878087;337;23613;47;24016;40;24024;84;96;33161;83;105;33544
5855663;5878087;318;22256;43;23661;37;23669;64;87;31598;74;90;31598
5855664;5878087;313;21916;42;23301;35;23309;59;85;31258;69;84;31258
5855665;5878087;312;21820;42;23287;35;23294;56;83;31059;66;83;31059
5855666;5878087;314;21986;41;23059;35;23066;60;85;31366;70;86;31366
5855667;5878087;311;21754;41;22397;35;22405;60;85;30782;68;85;30782
5855668;5878087;304;21258;44;22582;38;22590;63;85;30581;71;86;30581
5855669;5878087;302;21153;46;22224;40;22232;64;87;30639;72;90;30639
5855670;5878087;290;20324;45;21969;39;21976;67;89;30840;75;94;30840
5855671;5878087;289;20248;43;21914;38;21922;69;89;31029;77;94;31029
5855672;5878087;295;20624;42;21862;37;21870;73;93;31288;81;96;31288
5855673;5878087;299;20938;39;21571;33;21579;79;101;30288;84;102;30288
5855674;5878087;296;20742;36;21255;31;21263;76;100;30091;84;99;29597
5855675;5878087;297;20794;39;21718;34;21725;76;100;30143;85;99;29649
5855676;5878087;301;21088;40;21392;36;21399;81;101;30437;86;103;30437
5855677;5878087;298;20830;40;21446;35;21454;80;101;29685;86;102;29685
5855678;5878087;251;17571;34;19132;31;19140;109;122;22981;110;124;24872
5855679;5878087;249;17431;34;19096;30;19104;107;118;22840;108;122;24732
5855680;5878087;239;16714;37;19391;33;19398;96;111;22124;97;108;24015
5855681;5878087;234;16401;37;19145;33;19152;92;107;21810;93;108;23702
5855682;5878087;235;16426;37;19252;34;19260;92;107;21836;93;108;23727
5855683;5878087;237;16578;35;19689;31;19415;94;110;21987;95;108;23878
5855684;5878087;231;16168;34;19653;30;19379;78;90;19832;83;94;75985
5855685;5878087;227;15918;37;19606;33;19331;75;85;19582;79;89;75735
5855686;5878087;224;15684;39;19616;35;19342;71;81;19328;76;88;75481
5855687;5878087;229;16007;32;15708;28;15716;72;81;19368;76;88;75522
5855688;5878087;219;15341;26;15912;23;15920;61;73;17021;72;74;24465
5855689;5878087;217;15167;28;15849;24;15857;58;70;16807;68;72;24251
5855690;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855691;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855692;5878087;198;13861;26;15015;22;15022;42;52;16007;48;53;16734
5855693;5878087;200;14014;27;15136;23;15143;38;43;16062;38;43;16062
5855694;5878087;198;13845;27;14905;23;14912;36;41;15893;36;41;15893
5855695;5878087;199;13939;29;15321;26;15329;40;45;16196;40;45;16196
5855696;5878087;200;13991;30;14622;26;14630;48;53;16740;48;53;16740
5855697;5878087;202;14140;32;14781;29;14788;48;54;18079;50;55;16888
5855698;5878087;203;14216;28;12352;25;12360;44;56;17772;47;55;17772
5855699;5878087;198;13852;25;11990;22;11998;41;54;17316;44;57;17316
5855700;5878087;204;14252;27;12713;23;12721;45;57;17842;48;59;17842
5855701;5878087;203;14213;28;13017;24;13025;48;60;18076;51;65;18076
5855702;5878087;205;14342;27;13250;24;13257;55;65;18575;58;71;18575
5855703;5878087;207;14524;28;13526;24;13534;58;66;18756;61;75;18756
5855704;5878087;211;14775;31;13996;27;14004;61;71;19008;64;78;19008
5855705;5878087;148;10382;31;12448;28;12456;31;45;12082;33;56;12082
5855706;5878087;149;10443;35;12766;31;12774;28;42;11822;30;53;11822
5855707;5878087;152;10625;31;13632;28;13640;31;42;12454;33;51;12454
5855708;5878087;179;12539;28;12597;25;13706;47;62;14358;50;71;14358
5855709;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855710;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855712;5878087;128;8938;23;10804;20;10812;58;68;9252;66;72;10481
5855713;5878087;128;8974;24;10859;21;10867;58;68;9287;66;72;10516
5855714;5878087;132;9261;24;11126;21;11134;63;72;9574;70;75;10803
5855715;5878087;130;9112;24;11043;22;11051;60;68;9425;68;72;10654
5855716;5878087;138;9677;24;11371;21;11378;74;80;11092;76;82;11092
5855717;5878087;140;9801;28;11819;25;11827;75;80;11216;77;82;11216
5855718;5878087;95;6618;25;9126;23;9133;35;41;9291;35;41;9291
5855719;5878087;95;6670;22;8885;19;8893;36;41;9344;36;41;9344
5855720;5878087;93;6528;21;8719;18;8726;36;41;9383;36;41;9383
5855721;5878087;88;6192;23;7223;20;7202;42;46;9758;42;47;9758
5855722;5878087;89;6231;19;6028;17;6028;44;49;6975;44;50;6975
5855723;5878087;78;5426;19;5764;16;5764;53;59;8301;55;62;7342
5855724;5878087;76;5317;17;5550;15;5550;48;55;6816;48;56;6816
5855725;5878087;77;5366;18;5807;16;5807;42;50;6406;42;53;6406
5855726;5878087;69;4801;19;6821;16;6821;36;42;5987;36;44;5987
5855727;5878087;67;4685;15;5167;13;5167;37;43;6787;37;44;5122
5855728;5878087;62;4331;17;4817;15;4828;30;35;5592;28;38;4494
5855729;5878087;59;4152;17;4660;14;4660;25;33;4540;25;34;4540
5855730;5878087;58;4065;16;4541;14;4541;20;29;4222;20;32;4222
5855731;5878087;56;3891;16;4468;14;4468;19;28;4102;19;28;4102
5855732;5878087;57;3967;18;4654;15;4654;21;30;4277;21;32;4277
5855733;5878087;53;3730;17;4785;15;4785;25;32;4540;25;31;4540
5855734;5878087;50;3479;29;5421;27;5421;23;29;4786;23;29;4786
5855735;5878087;49;3450;19;4715;16;4715;24;30;3930;26;29;4212
5855736;5878087;52;3658;16;4135;13;4135;18;22;4426;19;22;4331
5855737;5878087;51;3585;16;4394;14;4175;20;23;4118;20;23;4400
5855738;5878087;49;3464;16;4261;13;4261;19;28;4913;20;26;4295
5855739;5878087;48;3362;15;4141;13;4134;13;22;4259;15;23;4259
5855740;5878087;52;3651;19;4457;17;4457;17;25;4519;19;25;4519
5855741;5878087;53;3733;17;4909;14;4909;18;23;4505;18;23;4505
5855742;5878087;56;3917;20;5377;17;5377;20;25;4653;20;25;4653
5855743;5878087;59;4125;20;5793;17;5793;23;27;5201;23;27;5482
5855744;5878087;61;4270;20;5338;17;5280;21;27;5061;21;27;5343
5855745;5878087;64;4469;20;5566;18;5508;24;28;5308;24;27;5590
5855746;5878087;68;4769;20;5604;18;5545;29;33;5964;28;32;5538
5855747;5878087;73;5091;22;6029;19;5971;28;32;6592;28;34;6592
5855748;5878087;75;5270;23;6202;20;6144;28;36;6412;27;35;6694
5855749;5878087;79;5557;23;6581;20;6523;30;38;6540;29;37;6822
5855750;5878087;86;6024;25;6918;22;6860;35;42;7482;34;42;7482
5855751;5878087;89;6240;26;12238;22;12238;36;43;11348;33;44;9118
5855752;5878087;95;6630;25;11932;21;11932;31;46;11024;28;45;8794
5855753;5878087;102;7138;19;11078;16;11078;37;49;11640;35;50;9410
5855754;5878087;103;7192;23;11394;19;11394;33;48;11375;31;45;9146
5855755;5878087;106;7395;24;11752;21;11752;35;47;12012;32;47;9782
5855756;5878087;112;7875;24;11699;20;11699;36;48;12057;33;47;9827
5855757;5878087;114;8012;26;12066;22;12066;37;48;12833;34;53;10603
5855758;5878087;126;8825;26;12759;22;12759;39;51;12967;36;57;10738
5857488;5878087;539;37713;71;45975;63;45983;118;133;47704;111;129;45115
5857489;5878087;527;36905;67;45512;59;45519;116;133;49549;113;129;49166
5857490;5878087;523;36602;69;45453;61;45461;112;130;49247;109;126;48863
5857491;5878087;521;36462;68;45098;60;45106;107;130;47785;107;129;48723
5857492;5878087;524;36645;67;44797;59;44805;105;123;46688;102;129;46504
5857493;5878087;527;36915;66;44446;58;44454;99;115;46236;96;126;46052
5857494;5878087;530;37094;68;44381;60;44389;96;110;46060;93;126;45876
5857495;5878087;525;36782;66;43918;58;43925;92;110;45749;89;120;45565
5857496;5878087;520;36434;65;43620;57;43628;87;110;45400;84;120;45216
5857497;5878087;516;36100;64;43327;56;43334;82;106;45066;79;114;44883
5857498;5878087;516;36101;64;43126;56;43133;84;110;45229;81;114;45045
5857499;5878087;517;36217;67;43647;59;43654;86;110;45345;83;120;45161
5857500;5878087;521;36466;70;44135;63;44143;90;110;45594;87;120;45410
5857501;5878087;-1;-1;74;44940;66;44947;-1;-1;-1;-1;-1;-1
5857502;5878087;-1;-1;77;45165;70;45172;-1;-1;-1;-1;-1;-1
5857503;5878087;449;31434;81;45400;73;45408;160;187;33152;149;180;40784
5857504;5878087;447;31324;73;42047;66;42055;158;187;33042;147;180;40674
5857505;5878087;444;31063;70;41798;63;41806;154;186;32781;144;176;40413
5857506;5878087;439;30704;62;35120;54;31628;153;173;45965;144;171;40437
5857507;5878087;433;30311;59;34870;51;31378;148;164;45572;140;161;40044
5857508;5878087;431;30160;55;34623;47;31131;146;160;45420;138;156;39893
5857509;5878087;425;29760;55;34543;47;31052;140;158;45021;132;149;39493
5857510;5878087;421;29472;54;34236;46;30744;136;158;44732;128;148;39204
5857511;5878087;418;29233;56;34150;48;30658;132;155;44494;124;147;38966
5857512;5878087;414;28993;56;33826;48;30334;129;150;44253;121;146;38725
5857513;5878087;415;29036;57;33626;49;30134;130;150;44297;122;146;38769
5857514;5878087;408;28528;56;33292;48;29800;115;138;37878;114;135;38261
5857515;5878087;401;28068;54;32912;46;29420;109;127;37417;108;130;37800
5857516;5878087;398;27837;53;32599;45;29107;105;126;37186;104;129;37570
5857517;5878087;395;27680;53;32491;46;29000;103;125;37030;102;123;37413
5857518;5878087;396;27696;50;31912;42;28526;103;125;37046;102;125;37429
5857519;5878087;394;27546;51;31327;45;29059;101;125;36896;100;124;37279
5857520;5878087;397;27805;55;31791;48;29066;105;126;37154;104;130;37538
5857521;5878087;393;27492;57;28540;52;28548;132;146;44092;132;147;37479
5857522;5878087;393;27486;56;28302;50;28310;134;148;44197;133;147;37584
5857523;5878087;380;26610;52;28011;47;28019;129;144;43869;134;144;40974
5857524;5878087;384;26887;48;26560;41;26517;133;148;44146;128;145;36680
5857525;5878087;363;25400;50;27854;43;27443;94;109;34857;93;123;35240
5857526;5878087;349;24450;51;27604;44;27192;80;104;36750;93;123;34243
5857527;5878087;345;24147;47;27100;40;26688;76;101;36447;89;112;33940
5857528;5878087;342;23966;46;25546;38;25503;73;98;36266;86;112;33759
5857529;5878087;344;24112;48;25720;41;25676;75;101;36412;88;112;33905
5857530;5878087;337;23594;47;26486;42;26494;84;96;33142;83;103;33525
5857531;5878087;337;23590;47;26336;41;26344;84;96;33139;83;103;33522
5857532;5878087;325;22774;44;24033;37;24041;66;92;32069;81;96;32115
5857533;5878087;319;22297;43;23725;36;23732;64;87;31639;74;95;31639
5857534;5878087;317;22191;45;23695;38;23703;61;85;31472;73;90;31532
5857535;5878087;316;22124;43;23379;36;23387;62;85;31466;72;90;31466
5857536;5878087;309;21649;39;22318;33;22326;61;85;31387;71;86;31387
5857537;5878087;306;21414;40;22232;34;22239;55;78;30442;63;82;30442
5857538;5878087;300;21016;41;21996;35;22004;59;83;30339;67;85;30339
5857539;5878087;297;20804;43;22005;37;22012;59;78;30300;67;84;30300
5857540;5878087;294;20568;43;21816;37;21824;63;80;30574;71;86;30574
5857541;5878087;292;20467;39;21346;34;21354;67;89;30900;75;96;30900
5857542;5878087;295;20627;40;21678;34;21686;71;92;31185;79;96;31185
5857543;5878087;300;20983;38;21519;33;21527;69;91;29922;76;97;29922
5857544;5878087;292;20448;36;21160;31;21168;72;94;29797;80;98;29303
5857545;5878087;294;20597;37;21231;32;21239;74;94;29947;82;98;29453
5857546;5878087;293;20480;37;21158;32;21165;75;100;29335;81;99;29335
5857547;5878087;294;20614;40;21444;35;21452;77;100;29469;83;100;29469
5857548;5878087;249;17461;34;19046;30;19054;107;119;22871;108;123;24762
5857549;5878087;246;17210;33;19016;30;19023;103;113;22620;104;118;24511
5857550;5878087;239;16710;36;18954;32;18962;96;111;22119;97;108;24011
5857551;5878087;235;16477;34;18915;30;18923;93;110;21886;94;108;23778
5857552;5878087;231;16176;34;19026;31;19034;89;105;21585;90;106;23477
5857553;5878087;229;15998;36;19519;33;19526;86;103;21408;87;101;23299
5857554;5878087;223;15633;37;19869;33;19595;81;95;21043;87;98;19619
5857555;5878087;220;15402;39;19985;35;19710;79;91;22703;82;93;22703
5857556;5878087;220;15395;33;15746;29;15754;75;86;19622;82;89;22696
5857557;5878087;224;15672;34;15816;30;15823;77;88;19728;88;93;19657
5857558;5878087;215;15073;28;16049;25;16057;69;78;19160;76;80;24678
5857559;5878087;215;15085;27;15756;24;15764;57;69;16725;68;71;24170
5857560;5878087;211;14786;26;15466;23;15474;53;63;16426;63;68;23870
5857561;5878087;207;14497;25;15172;22;15179;48;61;16137;59;63;23581
5857562;5878087;209;14605;26;15320;22;15328;44;61;15788;54;64;23233
5857563;5878087;193;13508;24;14590;21;14598;43;49;16380;43;49;16380
5857564;5878087;193;13512;31;15337;27;15344;31;37;15560;31;37;15560
5857565;5878087;195;13657;25;14461;22;14469;41;46;16289;41;47;16289
5857566;5878087;195;13664;28;14531;25;14539;43;48;16412;43;49;16412
5857567;5878087;199;13952;27;14901;24;14908;48;51;16716;48;51;16716
5857568;5878087;204;14288;27;12331;23;12339;48;56;18088;52;57;17052
5857569;5878087;195;13645;26;12319;23;12326;43;58;17478;46;61;17478
5857570;5878087;196;13705;26;12817;23;12824;52;62;14662;55;71;18087
5857571;5878087;198;13888;25;11475;22;11483;50;61;18246;53;67;18246
5857572;5878087;204;14246;28;13293;24;13301;54;62;18479;57;71;18479
5857573;5878087;207;14519;30;13645;27;13653;58;66;18752;61;75;18752
5857574;5878087;143;10021;26;12116;23;12123;38;52;12534;40;64;12534
5857575;5878087;143;10043;30;12356;26;12364;30;42;12010;32;56;12010
5857576;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857577;5878087;149;10404;27;12268;24;13376;53;73;14788;56;80;14788
5857578;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857579;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857580;5878087;125;8727;24;10697;21;10705;55;65;9040;62;68;10269
5857581;5878087;125;8727;24;10430;22;10438;55;65;9040;62;68;10269
5857582;5878087;128;8928;23;10780;21;10788;58;68;9242;66;72;10470
5857583;5878087;123;8596;24;10493;21;10501;53;62;8910;60;65;10138
5857584;5878087;123;8618;23;10341;20;10349;53;63;8931;60;66;10160
5857585;5878087;125;8763;25;10813;22;10821;55;65;9077;62;68;10306
5857586;5878087;129;9059;28;11703;25;11710;60;68;9372;67;72;10601
5857587;5878087;97;6798;27;11770;24;11778;38;41;9472;38;41;9472
5857588;5878087;90;6282;23;8948;21;8956;30;35;8956;30;35;8956
5857589;5878087;91;6357;21;8711;18;6768;31;37;9030;31;37;9030
5857590;5878087;85;5927;20;8688;18;8696;19;23;8141;19;23;8141
5857591;5878087;83;5776;22;8717;19;6813;16;21;7968;16;21;7968
5857592;5878087;84;5895;21;6546;18;6525;39;44;6640;39;45;6640
5857593;5878087;74;5207;18;5553;16;5553;50;56;8083;52;58;7123
5857594;5878087;72;5015;18;5419;16;5419;47;55;7891;50;55;6964
5857595;5878087;76;5309;18;5662;15;5662;46;53;6678;46;55;6678
5857596;5878087;62;4355;18;5456;15;5456;33;43;6509;36;44;5448
5857597;5878087;64;4475;15;4949;13;4949;35;40;5958;34;40;4904
5857598;5878087;60;4211;18;4612;15;4623;27;34;4377;26;34;4377
5857599;5878087;56;3916;16;4391;14;4391;23;30;4076;22;32;4076
