from_id;to_id;walk_t;walk_d;car_r_t;car_r_d;car_m_t;car_m_d;pt_r_t;pt_r_tt;pt_r_d;pt_m_t;pt_m_tt;pt_m_d
5874286;5978593;273;19092;47;28266;42;28266;87;107;20284;92;112;20337
5874287;5978593;269;18855;43;24689;38;24689;83;105;20047;89;109;20100
5874288;5978593;266;18644;42;24478;38;24478;80;105;19836;86;109;19888
5874289;5978593;260;18217;42;24185;38;24185;74;95;19410;80;101;19462
5874290;5978593;264;18453;42;24553;38;24553;78;105;19645;83;103;19698
5874291;5978593;265;18566;45;25080;40;25080;79;105;19758;85;106;19811
5874292;5978593;264;18489;40;25550;36;25550;67;86;20280;82;100;19586
5874293;5978593;261;18287;42;25661;38;25661;64;86;20078;79;100;19384
5874294;5978593;260;18232;42;25380;37;25380;59;86;20348;78;96;19329
5874295;5978593;262;18306;41;25606;36;25606;60;86;20422;79;99;19403
5874296;5978593;268;18794;40;25344;36;25344;56;74;19695;78;91;23706
5874297;5978593;271;18942;43;25641;38;25641;58;74;19842;79;93;23749
5874298;5978593;280;19587;45;26026;40;26026;60;78;20648;71;87;26577
5874299;5978593;265;18535;44;26202;39;26202;66;81;21886;70;84;26212
5874300;5978593;262;18345;38;24571;34;24571;70;79;21718;67;84;25991
5874301;5978593;262;18351;41;24833;37;24833;69;79;21641;63;80;25862
5874302;5978593;266;18643;42;25633;37;25633;65;83;21768;68;84;26094
5874303;5978593;267;18660;43;26221;38;26221;77;97;22428;77;89;22088
5874304;5978593;266;18644;46;26601;41;26601;77;97;22413;81;89;22072
5874305;5978593;270;18907;41;24850;36;24850;78;99;23462;80;96;25108
5874306;5978593;267;18659;41;25491;36;25491;73;92;22873;76;94;24860
5874307;5978593;267;18668;43;27192;38;27192;74;92;22882;76;94;24869
5874308;5978593;265;18548;43;27339;38;27339;80;93;23417;76;94;22060
5874309;5978593;266;18632;40;25313;36;25313;73;83;23505;74;89;21863
5874310;5978593;268;18730;40;26197;35;26197;62;77;23235;59;79;21877
5874311;5978593;268;18779;41;26069;37;26069;69;82;23249;65;81;21892
5874312;5978593;284;19872;39;25658;34;25536;92;101;24872;90;103;23514
5874313;5978593;269;18810;40;26178;36;26178;77;88;23810;73;91;22452
5874314;5978593;272;19022;37;25202;33;25202;85;99;22382;79;94;22101
5874315;5978593;272;19072;37;25532;33;25532;85;92;22432;80;95;22151
5874316;5978593;272;19007;39;25581;35;25581;84;92;22367;79;92;22086
5874317;5978593;276;19288;41;26721;37;25751;85;93;22700;85;103;22648
5874318;5978593;273;19120;42;25908;37;24417;87;96;30624;90;107;30772
5874319;5978593;259;18124;38;25690;33;24046;74;87;28403;75;90;28551
5874320;5978593;258;18058;39;27059;34;24161;76;90;28536;77;90;28683
5874321;5978593;266;18611;42;27654;36;24756;83;97;29090;84;100;29237
5874322;5978593;261;18257;39;27738;34;24839;97;106;25617;97;109;30082
5874323;5978593;256;17937;40;29947;35;29569;92;101;25298;93;108;29811
5874324;5978593;260;18224;42;29899;37;29521;94;106;25438;99;108;30235
5874325;5978593;265;18536;38;29270;34;28891;87;102;24979;96;105;24575
5874326;5978593;261;18283;39;29082;34;28704;84;99;24727;92;102;24323
5874327;5978593;268;18748;40;28996;35;28618;88;101;25036;91;103;24253
5874328;5978593;263;18409;37;28396;32;28017;83;96;24697;89;96;23869
5874329;5978593;263;18412;39;28701;34;28322;84;96;24700;89;96;23872
5874330;5978593;281;19667;40;28422;35;28044;72;82;28722;72;81;28595
5874331;5978593;277;19385;35;26723;31;26723;67;77;28442;68;77;28313
5874332;5978593;273;19105;34;26605;29;26605;61;71;28004;62;72;27875
5874333;5978593;275;19276;36;26272;31;26272;60;69;27900;61;70;27771
5874334;5978593;280;19585;35;26684;30;26684;64;74;28185;65;76;28055
5874335;5978593;278;19433;35;26727;30;26727;69;77;28530;69;74;27415
5874336;5978593;280;19610;31;25365;27;25365;66;79;27334;67;72;27231
5874337;5978593;279;19543;32;25861;28;25861;69;81;27210;66;72;27208
5874338;5978593;281;19682;34;25803;29;25803;72;81;27407;69;75;27404
5874339;5978593;284;19878;34;26003;29;26003;72;84;27521;72;79;27600
5874340;5978593;288;20136;36;26380;31;26380;76;88;27779;76;83;27858
5874341;5978593;293;20543;35;27267;30;27267;81;92;31198;81;92;28206
5874342;5978593;293;20498;35;27285;30;27285;81;90;28162;84;95;28589
5874343;5978593;294;20608;37;27738;32;27738;82;91;28272;85;97;28700
5874344;5978593;295;20656;36;27625;31;27625;75;86;31528;87;95;29138
5874345;5978593;299;20945;38;27885;33;27885;75;88;31522;87;95;29133
5874346;5978593;298;20831;37;28100;32;28100;75;90;32054;90;95;29314
5874347;5978593;296;20717;38;29546;33;29546;75;88;32028;88;96;28381
5874348;5978593;301;21035;37;29441;32;29441;79;88;32351;88;98;28386
5874349;5978593;300;21030;36;28810;31;28810;77;85;30217;76;92;31530
5874350;5978593;306;21448;37;29424;32;29424;81;87;29791;78;95;26127
5874351;5978593;307;21496;39;29487;34;29487;78;86;29533;75;90;25870
5874352;5978593;311;21757;39;29821;34;29821;78;86;29548;75;90;25884
5874353;5978593;323;22635;36;29722;31;29722;79;86;29088;70;89;25563
5874354;5978593;320;22401;36;28795;31;28795;75;84;28854;67;85;25329
5874355;5978593;322;22527;36;28544;31;28544;69;79;24700;58;79;24700
5874356;5978593;324;22650;36;29209;31;29209;65;78;24438;54;79;24438
5874357;5978593;324;22661;36;29021;31;29021;62;78;24203;51;79;24203
5874358;5978593;327;22860;37;28850;32;28850;57;77;23887;46;74;23887
5874359;5978593;332;23216;40;30077;34;30077;63;80;24282;52;79;24282
5874360;5978593;335;23443;39;29071;34;29071;69;81;24732;58;78;24732
5874361;5978593;334;23350;39;28890;34;28890;68;78;28186;64;80;25108
5874362;5978593;337;23580;39;29150;34;29150;65;75;27928;67;80;27928
5874363;5978593;341;23863;39;29462;34;29350;63;72;27808;65;81;27808
5874364;5978593;339;23748;35;27538;30;27477;61;70;27681;63;80;27681
5874365;5978593;345;24155;37;28875;32;28875;69;80;28247;71;82;28247
5874366;5978593;348;24354;37;28933;32;28933;75;84;28684;68;83;24479
5874367;5978593;350;24500;38;29131;33;29131;75;84;29229;69;84;24841
5874368;5978593;353;24739;39;29627;34;29627;76;85;31059;69;84;25368
5874369;5978593;357;25024;39;29687;33;29687;83;88;25242;67;82;25242
5874370;5978593;361;25238;40;29977;34;29977;78;86;30169;66;83;25183
5874371;5978593;362;25343;41;31341;36;30814;72;79;30032;61;76;25324
5874372;5978593;366;25624;44;31490;39;31500;71;81;29989;66;80;25950
5874373;5978593;368;25755;42;31583;36;31593;69;77;29522;69;78;26126
5874374;5978593;372;26049;43;31202;37;31183;63;75;28716;60;75;28697
5874375;5978593;373;26116;42;31022;36;31022;62;72;28420;65;72;26885
5874376;5978593;377;26404;43;31358;36;31358;60;71;28264;63;71;28267
5874377;5978593;381;26642;43;31681;37;31681;58;68;28177;56;71;28158
5874378;5978593;390;27277;45;31696;38;31696;65;74;29038;65;76;28734
5874379;5978593;386;27030;46;32611;39;32611;63;72;28485;61;74;28467
5874380;5978593;387;27095;46;32766;39;32096;63;73;30547;70;76;29520
5874381;5978593;389;27197;47;32142;39;32142;63;73;29547;66;77;28811
5874382;5978593;395;27681;49;32479;42;32479;69;79;31334;75;82;31331
5874383;5978593;395;27635;46;34356;40;34356;67;76;30110;72;81;30107
5874384;5978593;398;27842;48;34734;41;34734;70;80;30316;75;83;30313
5874385;5978593;400;28033;47;34575;41;34575;74;84;30106;79;89;30103
5874386;5978593;406;28443;45;36618;39;36618;64;80;29659;65;82;29656
5874387;5978593;411;28752;45;36699;39;36699;66;80;29540;68;84;29537
5874388;5978593;414;29002;46;36952;40;36952;70;82;29790;72;88;29787
5874389;5978593;421;29447;46;36459;39;37063;69;79;30372;64;79;30374
5874390;5978593;422;29531;44;36074;38;36678;67;78;30231;62;80;30234
5874391;5978593;425;29769;48;36565;42;37169;70;79;30442;65;79;30445
5874392;5978593;430;30082;48;36888;41;37492;73;80;31853;69;84;30780
5874393;5978593;435;30423;48;37266;41;37869;77;84;32690;74;88;31137
5874394;5978593;436;30486;48;37356;41;37873;75;86;32553;79;87;32551
5874395;5978593;435;30441;49;37572;42;38176;75;86;32511;79;87;32510
5874396;5978593;441;30852;50;37678;43;38282;75;87;32887;79;89;32885
5874397;5978593;457;31961;50;38701;44;39305;84;101;34114;90;106;34114
5874398;5978593;456;31916;52;38815;45;39419;84;101;34068;90;106;34069
5874399;5978593;463;32392;53;39155;46;39759;90;105;34545;89;110;33853
5874400;5978593;465;32550;53;39540;46;40144;98;113;35505;93;113;33760
5874401;5978593;466;32596;54;38578;47;39011;99;113;35551;94;113;33806
5874402;5978593;472;33011;55;39001;49;39434;110;121;35966;100;118;34221
5874403;5978593;476;33329;55;39310;48;39743;115;124;36249;104;120;34538
5874404;5978593;479;33500;55;39542;48;39975;117;129;36420;107;128;34709
5874405;5978593;482;33755;58;39956;51;40390;118;132;37012;110;130;34965
5874406;5978593;486;34042;61;40206;54;40640;121;140;36962;115;135;35252
5874407;5978593;491;34387;63;40589;56;41022;126;141;37307;119;138;35596
5874408;5978593;499;34910;64;40706;58;41139;137;161;46198;119;144;36490
5876113;5978593;325;22750;48;28467;43;28467;79;93;27042;75;94;28206
5876114;5978593;334;23377;47;28279;41;28279;71;85;27172;69;85;25508
5876115;5978593;330;23132;45;27898;39;27898;68;81;26926;66;85;25263
5876116;5978593;329;23003;46;27989;41;27989;66;79;26797;64;82;25134
5876117;5978593;334;23412;47;28474;42;28474;74;87;27376;72;87;25713
5876118;5978593;335;23467;44;27034;39;27034;75;91;27431;73;89;25767
5876119;5978593;311;21782;42;26608;37;26608;60;76;25592;58;78;23928
5876120;5978593;310;21670;42;26443;37;26443;59;76;25530;57;78;23867
5876121;5978593;314;22010;45;26812;40;26812;64;78;25871;62;80;24208
5876122;5978593;317;22220;45;27104;41;27104;67;81;26081;65;85;24418
5876123;5978593;283;19793;42;26756;38;26756;92;105;27799;90;112;26135
5876124;5978593;277;19401;40;26314;35;26314;96;107;28094;94;113;26431
5876125;5978593;274;19186;39;26058;35;26058;92;105;27837;90;112;26174
5876126;5978593;275;19230;42;26117;38;26117;97;111;28133;95;113;26469
5876127;5978593;285;19982;44;26853;40;26853;59;84;22491;61;92;22436
5876128;5978593;281;19704;42;26448;37;26448;57;79;21621;58;92;21567
5876129;5978593;278;19434;42;26230;37;26230;54;79;21433;55;92;21379
5876130;5978593;273;19108;41;25955;36;25955;61;88;21931;62;98;21877
5876131;5978593;272;19034;41;25674;36;25674;62;88;21262;63;98;21208
5876132;5978593;274;19148;44;26167;39;26167;64;88;21376;64;98;21322
5876133;5978593;278;19491;45;26750;40;26750;76;96;22250;77;103;22196
5876134;5978593;275;19223;41;25912;37;25912;73;88;21302;73;103;21248
5876135;5978593;275;19250;43;26224;38;26224;73;88;21329;74;103;21275
5876136;5978593;292;20408;43;26428;38;26428;88;112;22152;90;118;22433
5876137;5978593;287;20100;44;27067;39;27067;83;112;21844;86;115;22125
5876138;5978593;288;20147;45;27144;41;27144;84;112;21892;86;115;22172
5876139;5978593;291;20394;44;27390;39;27390;87;112;22138;90;118;22419
5876140;5978593;-1;-1;44;27627;40;27627;-1;-1;-1;-1;-1;-1
5876141;5978593;-1;-1;45;27998;40;27998;-1;-1;-1;-1;-1;-1
5876142;5978593;263;18400;49;28400;44;28400;77;101;19592;82;101;19645
5876143;5978593;272;19065;46;24928;41;24928;86;107;20257;92;112;20310
5876144;5978593;259;18098;43;24512;38;24512;73;95;19290;78;101;19342
5876145;5978593;257;17966;42;23856;37;23856;71;92;19158;76;98;19211
5876146;5978593;257;18011;46;24825;41;24825;71;92;19203;77;98;19256
5876147;5978593;261;18241;45;25043;40;25043;75;95;19433;80;101;19486
5876148;5978593;260;18213;40;25439;35;25439;63;86;20004;78;97;19310
5876149;5978593;258;18035;40;25269;36;25269;60;86;19826;75;97;19132
5876150;5978593;256;17945;39;25172;35;25172;56;84;20145;74;93;19042
5876151;5978593;261;18304;39;24949;35;24949;58;78;19903;77;94;19775
5876152;5978593;264;18490;39;24836;35;24836;53;74;19507;80;91;23772
5876153;5978593;267;18710;41;25195;37;25195;57;74;19768;83;93;24008
5876154;5978593;278;19440;43;25660;39;25660;67;86;20306;88;108;20556
5876155;5978593;277;19419;41;25450;36;25450;67;86;20285;88;108;20535
5876156;5978593;260;18191;38;24590;34;24590;69;79;21619;67;84;24754
5876157;5978593;257;17995;39;24364;35;24364;66;77;21423;62;78;24505
5876158;5978593;257;17991;40;24226;36;24226;66;80;21419;62;78;24500
5876159;5978593;263;18388;44;26455;39;26455;71;85;21816;70;85;24951
5876160;5978593;263;18423;39;24435;35;24435;72;85;21851;70;85;24985
5876161;5978593;262;18369;39;24730;34;24730;63;78;21889;69;82;25196
5876162;5978593;265;18559;40;25402;36;25402;72;87;22773;75;94;24760
5876163;5978593;262;18345;42;25255;37;25255;69;85;22559;72;90;24546
5876164;5978593;262;18372;40;25123;36;25123;73;83;23525;73;89;24056
5876165;5978593;261;18244;40;25048;35;25048;71;83;23398;71;85;23928
5876166;5978593;265;18538;38;25593;34;25593;62;77;22777;59;79;21420
5876167;5978593;264;18507;42;25708;38;25586;65;78;22977;61;81;21620
5876168;5978593;288;20142;39;25683;35;25562;96;105;25142;96;104;25703
5876169;5978593;265;18570;38;25833;34;25833;74;85;23570;70;88;22212
5876170;5978593;267;18691;37;25081;33;25081;76;90;22103;74;88;21770
5876171;5978593;283;19837;36;25200;32;25200;92;107;23197;93;107;23197
5876172;5978593;269;18835;40;25529;36;25529;79;93;22247;77;94;21914
5876173;5978593;265;18527;39;25592;35;25592;88;102;22930;89;104;22878
5876174;5978593;266;18637;38;25389;33;25389;90;98;23040;90;105;22987
5876175;5978593;255;17838;37;25407;32;23859;71;80;23199;71;87;28284
5876176;5978593;255;17840;39;26858;33;23959;73;82;23381;73;90;28466
5876177;5978593;257;17979;40;26878;35;23979;77;89;22256;79;92;28416
5876178;5978593;261;18286;41;30194;36;29816;97;106;25646;97;110;30111
5876179;5978593;254;17802;39;29830;34;29452;90;102;25163;98;104;30179
5876180;5978593;253;17706;41;29635;36;29256;88;100;24453;96;104;28518
5876181;5978593;262;18357;40;29309;35;28931;85;99;24801;93;102;24397
5876182;5978593;260;18209;37;28879;32;28500;83;98;24653;91;100;24249
5876183;5978593;258;18072;39;28747;34;28368;81;93;24515;89;98;24111
5876184;5978593;260;18203;36;28353;32;27974;81;93;24491;86;95;23663
5876185;5978593;263;18402;39;28669;34;28290;83;96;24690;89;96;23862
5876186;5978593;261;18238;39;28373;34;27995;80;93;24475;86;95;23643
5876187;5978593;280;19568;33;26729;29;26729;70;79;28626;71;80;28496
5876188;5978593;274;19151;34;26624;29;26624;64;74;28208;65;76;28079
5876189;5978593;272;19050;37;26571;32;26571;66;74;28369;67;74;28239
5876190;5978593;275;19242;32;25933;28;25933;70;77;27227;67;74;27224
5876191;5978593;275;19269;32;25703;28;25703;70;79;27254;67;74;27251
5876192;5978593;277;19364;32;25326;28;25326;66;79;26987;63;74;26984
5876193;5978593;278;19425;33;25506;28;25506;66;78;27049;65;72;27069
5876194;5978593;276;19324;32;25209;27;25209;70;79;27258;67;72;27255
5876195;5978593;277;19417;34;25876;30;25876;71;82;27172;70;79;27191
5876196;5978593;282;19761;39;26351;34;26351;79;88;27198;78;83;28002
5876197;5978593;280;19573;35;26576;30;26576;76;83;27011;73;80;27273
5876198;5978593;289;20221;35;27410;30;27410;77;87;27886;80;92;28313
5876199;5978593;287;20099;36;27959;31;27959;75;87;27763;74;91;22657
5876200;5978593;288;20150;40;28065;35;28065;76;87;27814;75;93;22708
5876201;5978593;305;21318;39;28212;34;28212;80;92;32160;82;100;33803
5876202;5978593;298;20890;39;29814;34;29814;78;92;32246;85;99;23840
5876203;5978593;299;20918;38;29476;33;29476;78;89;32253;89;97;28411
5876204;5978593;301;21038;36;29141;32;29141;82;87;30607;85;96;28183
5876205;5978593;297;20763;40;29199;35;29199;81;86;30506;84;95;28082
5876206;5978593;306;21424;38;29288;33;29288;83;88;29912;80;98;26249
5876207;5978593;304;21304;37;29450;32;29450;87;91;30152;82;99;26402
5876208;5978593;314;21989;46;29906;41;29906;81;89;29780;84;95;27356
5876209;5978593;315;22061;49;29695;44;29695;82;90;29852;85;98;27427
5876210;5978593;317;22201;37;29304;32;29304;75;83;28804;65;82;25226
5876211;5978593;315;22071;38;29357;32;29357;71;79;28426;62;81;24967
5876212;5978593;317;22223;39;28841;34;28841;68;77;27693;57;77;24671
5876213;5978593;320;22407;37;28590;32;28590;66;78;24520;55;77;24520
5876214;5978593;322;22528;36;28268;31;28268;63;77;24273;52;78;24273
5876215;5978593;330;23117;35;27594;30;27594;61;79;24182;50;78;24182
5876216;5978593;331;23167;39;28943;33;28948;67;79;24554;56;78;24554
5876217;5978593;330;23066;39;28722;34;28722;68;77;28163;60;80;24824
5876218;5978593;340;23789;38;27213;33;27213;63;72;27785;65;82;27785
5876219;5978593;336;23518;39;27438;33;27438;59;66;27513;61;78;27513
5876220;5978593;339;23738;43;29637;38;29637;64;75;27890;66;79;27890
5876221;5978593;341;23880;37;29094;32;29094;72;80;28309;66;81;23641
5876222;5978593;348;24359;37;29210;32;28417;72;85;29079;66;84;24356
5876223;5978593;346;24240;37;29165;32;29165;71;84;28969;65;80;24237
5876224;5978593;349;24424;39;28857;34;28949;75;82;30801;65;81;25108
5876225;5978593;353;24685;39;28895;34;28987;74;83;29579;64;81;25004
5876226;5978593;356;24912;40;29144;34;28988;74;84;29843;62;79;24857
5876227;5978593;359;25164;41;29406;35;29406;72;79;29740;63;76;25436
5876228;5978593;362;25374;41;29614;35;29614;71;78;29687;66;78;25359
5876229;5978593;365;25516;42;30959;36;30959;66;76;28705;65;77;25520
5876230;5978593;368;25785;41;30854;35;30835;62;73;28465;60;74;28447
5876231;5978593;371;25946;41;30801;36;30801;59;68;28225;57;71;28206
5876232;5978593;374;26198;42;31091;36;30845;56;66;28003;60;67;27998
5876233;5978593;377;26422;44;31282;38;31282;54;64;27868;58;67;27862
5876234;5978593;380;26579;44;31503;38;31503;56;66;28025;60;67;28020
5876235;5978593;381;26676;45;31629;38;31629;59;68;28199;57;71;28181
5876236;5978593;383;26784;45;31655;39;31655;63;72;28523;61;74;28505
5876237;5978593;386;27011;45;31919;38;31919;64;73;30117;65;77;28744
5876238;5978593;389;27242;46;34213;39;32188;61;75;29699;69;79;29913
5876239;5978593;392;27413;46;34158;39;34158;67;76;30130;72;82;30127
5876240;5978593;394;27579;46;34178;40;34178;67;79;29651;72;82;29648
5876241;5978593;407;28460;47;34504;41;34504;65;80;29249;67;83;29246
5876242;5978593;404;28308;45;33996;39;33996;62;77;29236;64;80;29233
5876243;5978593;409;28633;46;34355;40;34355;64;80;29422;66;82;29418
5876244;5978593;412;28861;41;33640;35;33640;72;81;30118;67;82;30120
5876245;5978593;416;29105;48;36514;41;37117;69;76;30376;64;79;30379
5876246;5978593;419;29338;46;36546;40;37150;68;78;30399;64;78;30401
5876247;5978593;422;29546;46;36796;40;37400;70;77;31462;65;77;30474
5876248;5978593;426;29806;47;36840;40;37444;72;80;31769;69;81;30755
5876249;5978593;427;29859;48;37176;42;37780;76;82;32078;73;85;31006
5876250;5978593;433;30294;48;37473;41;38077;76;85;32579;80;87;32577
5876251;5978593;434;30358;50;37945;43;38549;77;85;32659;81;88;31135
5876252;5978593;439;30765;49;37751;42;38355;74;87;32829;78;89;32827
5876253;5978593;449;31439;50;38404;43;39008;78;90;33510;83;100;33510
5876254;5978593;453;31726;53;38775;46;39379;81;92;33879;87;102;33880
5876255;5978593;463;32409;53;38358;46;38791;96;113;35364;91;113;33619
5876256;5978593;461;32256;52;38148;46;38581;92;105;33419;89;110;33466
5876257;5978593;462;32366;54;38516;48;38949;96;113;35321;91;113;33575
5876258;5978593;468;32748;57;38684;50;39117;106;117;35703;96;113;33958
5876259;5978593;470;32880;59;39606;52;40040;108;120;35836;98;118;34090
5876260;5978593;482;33752;58;39776;51;40209;121;133;36672;110;130;34962
5876261;5978593;486;34015;59;40085;53;40519;117;136;36970;115;135;36227
5876262;5978593;488;34128;59;40079;53;40513;112;134;36611;110;135;35868
5876263;5978593;491;34398;59;40308;53;40741;114;143;36722;112;141;35979
5876264;5978593;496;34686;62;40532;55;40965;118;148;37010;116;144;36266
5876265;5978593;496;34717;62;40562;56;40995;118;148;37040;116;144;36297
5876274;5978593;543;37992;59;43767;52;43767;100;124;36941;102;122;41942
5876275;5978593;541;37867;59;43746;52;43746;98;118;36816;100;122;41817
5876278;5978593;-1;-1;69;49873;60;49873;159;174;56614;142;166;45498
5876279;5978593;-1;-1;68;49999;60;49999;162;182;56793;145;168;45677
5877971;5978593;326;22796;47;28200;41;28200;69;83;27011;67;82;25348
5877972;5978593;333;23279;47;28364;42;28364;72;87;27243;70;87;25580
5877973;5978593;307;21471;41;25919;36;25919;60;76;25120;58;78;23456
5877974;5978593;306;21438;42;26148;37;26148;60;76;25087;58;78;23424
5877975;5978593;313;21925;43;26537;38;26537;63;76;25786;61;80;24123
5877976;5978593;314;22006;46;26833;41;26833;64;78;25867;62;80;24204
5877977;5978593;317;22218;41;24661;37;24661;67;81;26079;65;85;24416
5877978;5978593;282;19726;40;24755;36;24755;101;115;28419;99;118;26756
5877979;5978593;279;19507;40;26256;36;26256;98;113;28200;96;113;26536
5877980;5978593;271;19003;39;26113;35;26113;97;111;28186;95;113;26522
5877981;5978593;271;18938;39;25902;35;25902;102;115;28480;100;115;26816
5877982;5978593;272;19068;41;25977;37;25977;103;120;28610;101;117;26947
5877983;5978593;285;19949;44;26638;39;26638;60;84;21866;62;92;21812
5877984;5978593;272;19027;44;26638;39;26638;62;88;21245;62;92;21191
5877985;5978593;270;18878;41;25677;36;25677;60;84;21095;60;92;21041
5877986;5978593;268;18729;42;25639;37;25639;58;79;20957;58;92;20903
5877987;5978593;270;18911;46;26223;41;26223;60;84;21140;61;92;21086
5877988;5978593;272;19041;41;25312;37;25312;70;88;21121;71;103;21066
5877989;5978593;271;18958;42;25846;37;25846;69;88;21037;69;98;20983
5877990;5978593;275;19238;42;26201;37;26201;73;88;21325;74;102;21271
5877991;5978593;279;19557;42;26443;38;26443;77;96;21636;78;108;21582
5877992;5978593;283;19787;43;26701;38;26701;81;103;21866;81;115;21812
5877993;5978593;287;20061;42;26926;38;26926;83;112;21806;85;115;22086
5877994;5978593;290;20305;45;27355;40;27355;86;112;22049;89;116;22330
5877995;5978593;-1;-1;45;27742;41;27742;-1;-1;-1;-1;-1;-1
5877996;5978593;264;18450;42;24081;37;24081;78;105;19642;83;104;19695
5877997;5978593;260;18215;43;24054;38;24054;74;95;19407;80;101;19460
5877998;5978593;259;18120;45;24024;40;24024;73;95;19312;78;101;19365
5877999;5978593;255;17822;40;23331;36;23331;69;89;19014;74;98;19067
5878000;5978593;253;17698;43;23721;38;23721;67;86;18890;72;92;18943
5878001;5978593;253;17725;46;24193;41;24193;67;86;18917;73;92;18969
5878002;5978593;259;18121;45;25044;40;25044;73;95;19313;78;101;19366
5878003;5978593;257;18013;41;25548;36;25548;60;86;19804;75;97;19110
5878004;5978593;254;17768;39;25018;35;25018;57;84;19560;71;91;18866
5878005;5978593;254;17801;40;24775;35;24775;59;78;19359;72;90;18898
5878006;5978593;259;18148;38;24425;34;24425;58;78;19289;73;92;19487
5878007;5978593;261;18268;40;24658;35;24658;57;74;19786;72;89;19384
5878008;5978593;265;18556;41;25206;37;25206;60;78;19986;76;94;19672
5878009;5978593;275;19247;40;25417;35;25417;64;86;20114;86;107;20364
5878010;5978593;274;19187;42;25535;38;25535;64;86;20054;85;105;20304
5878011;5978593;277;19359;40;24674;35;24674;66;86;20225;87;107;20475
5878012;5978593;257;17960;39;24733;34;24733;65;80;21388;61;78;24470
5878013;5978593;254;17756;39;24021;34;24021;62;76;21184;58;75;24265
5878014;5978593;258;18086;38;24000;33;24000;67;81;21514;63;80;24596
5878015;5978593;257;17989;40;24384;35;24384;61;76;21569;62;78;24498
5878016;5978593;264;18446;42;25531;37;25531;62;76;21808;68;82;25114
5878017;5978593;259;18160;40;24996;36;24996;62;78;22054;69;84;25360
5878018;5978593;258;18089;40;25007;36;25007;65;81;22303;68;86;24290
5878019;5978593;258;18089;41;24810;37;24810;69;81;23243;69;85;23774
5878020;5978593;260;18166;39;25632;35;25632;66;77;23039;66;82;21397
5878021;5978593;261;18262;39;25600;34;25600;67;77;23100;64;81;21253
5878022;5978593;260;18179;41;25224;36;25224;62;77;22764;58;79;21407
5878023;5978593;259;18157;38;25349;34;25349;67;78;23109;63;81;21751
5878024;5978593;266;18650;39;25735;34;25735;77;88;23254;74;93;21897
5878025;5978593;263;18427;36;24838;32;24838;76;90;21786;71;84;21506
5878026;5978593;263;18430;37;24896;33;24896;76;91;21790;71;84;21510
5878027;5978593;267;18724;40;25311;36;25311;77;93;22136;75;93;21803
5878028;5978593;262;18332;39;25260;34;25260;85;100;22735;86;104;22682
5878029;5978593;260;18233;37;25244;32;25244;84;100;22636;85;104;22584
5878030;5978593;256;17924;37;25417;32;24075;74;82;22060;76;90;28616
5878031;5978593;251;17570;37;26423;31;23524;71;77;21847;73;87;28007
5878032;5978593;254;17786;38;26738;33;23839;74;82;22063;76;90;28223
5878033;5978593;258;18035;41;27071;36;24172;77;89;22312;80;92;28472
5878034;5978593;253;17696;40;29641;35;29263;88;100;24443;96;104;28508
5878035;5978593;249;17411;38;29376;33;28998;85;96;24772;92;101;28224
5878036;5978593;249;17455;40;29279;35;28901;85;96;24815;92;102;28267
5878037;5978593;253;17719;37;28808;32;28430;88;102;24466;96;104;28531
5878038;5978593;254;17758;37;28427;32;28048;76;88;24201;89;94;22708
5878039;5978593;255;17862;36;28073;32;27695;77;87;24232;80;93;23486
5878040;5978593;258;18031;35;27973;31;27595;77;88;24268;80;93;23482
5878041;5978593;257;18001;37;28189;32;27811;77;87;24238;80;93;23452
5878042;5978593;282;19772;33;26759;29;26759;74;85;28826;74;83;28700
5878043;5978593;268;18769;32;26279;28;26279;70;79;27621;72;78;27621
5878044;5978593;265;18557;34;26198;30;26198;67;75;27372;68;75;27242
5878045;5978593;275;19280;34;25869;30;25869;70;81;27265;67;74;27262
5878046;5978593;269;18846;35;25586;30;25586;67;74;27410;65;73;27101
5878047;5978593;270;18934;38;25560;34;25560;60;79;26558;57;68;26555
5878048;5978593;271;18942;32;25197;28;25197;64;79;26843;59;72;21558
5878049;5978593;275;19218;32;25398;28;25398;69;79;27201;64;71;26805
5878050;5978593;273;19130;33;25566;28;25566;70;79;26577;66;73;26930
5878051;5978593;275;19254;35;26026;30;26026;72;80;26692;69;75;26954
5878052;5978593;281;19675;37;26344;32;26344;78;86;27113;75;83;27384
5878053;5978593;279;19548;36;27543;31;27543;74;86;27707;77;84;28134
5878054;5978593;284;19882;37;27818;32;27818;72;82;27546;75;88;27973
5878055;5978593;285;19971;40;28270;35;27359;73;86;27635;76;88;28062
5878056;5978593;288;20160;42;27571;36;27571;77;87;28216;74;94;23110
5878057;5978593;291;20354;42;29991;37;29991;80;89;28409;83;97;28837
5878058;5978593;294;20605;42;30104;37;28456;84;92;28688;87;97;29116
5878059;5978593;292;20474;39;29613;34;29613;79;88;29268;83;95;29695
5878060;5978593;296;20708;40;29423;35;29423;83;93;29502;87;98;29930
5878061;5978593;299;20918;43;29735;38;29735;84;93;29779;88;97;30206
5878062;5978593;302;21118;39;29657;34;29657;90;96;30413;86;99;26666
5878063;5978593;311;21749;37;29790;32;29790;82;88;28326;87;94;28328
5878064;5978593;311;21776;47;29562;42;29562;81;87;28095;74;90;25805
5878065;5978593;315;22028;38;29516;33;29516;78;83;29038;68;86;25428
