from_id;to_id;walk_t;walk_d;car_r_t;car_r_d;car_m_t;car_m_d;pt_r_t;pt_r_tt;pt_r_d;pt_m_t;pt_m_tt;pt_m_d
5876251;5878070;158;11090;28;15099;25;15095;41;60;14652;41;66;14652
5876252;5878070;163;11434;28;14904;24;14900;38;58;14822;37;57;14822
5876253;5878070;173;12108;29;15558;25;15554;42;61;15503;42;66;15503
5876254;5878070;177;12395;31;15928;28;15924;45;63;15872;46;70;15872
5876255;5878070;197;13806;32;15099;29;17435;60;81;17357;66;83;20717
5876256;5878070;195;13654;32;14889;28;17225;58;74;17204;58;78;17204
5876257;5878070;197;13763;34;15257;30;17593;60;81;17314;65;83;20674
5876258;5878070;202;14145;36;15425;33;17761;65;85;17696;65;83;17696
5876259;5878070;204;14278;38;16348;34;18684;67;89;17828;73;89;21188
5876260;5878070;216;15149;38;16517;34;18853;80;104;18700;90;103;24541
5876261;5878070;220;15412;39;16827;35;19163;83;104;18963;73;105;18935
5876262;5878070;222;15526;39;16856;35;16859;84;103;19675;68;100;18575
5876263;5878070;226;15795;39;17085;36;17088;85;112;19786;69;106;18686
5876264;5878070;230;16083;42;17309;38;17312;89;117;20074;73;107;18974
5876265;5878070;230;16114;42;17339;39;17342;90;117;20104;74;107;19005
5876274;5878070;318;22268;40;22470;36;22466;98;119;26844;106;122;32012
5876275;5878070;316;22143;40;22450;36;22446;96;113;26720;104;122;31887
5876278;5878070;398;27845;50;29030;44;29026;149;166;39309;130;153;38586
5876279;5878070;400;28024;49;29156;44;29152;152;176;39488;132;160;38765
5877971;5878070;501;35059;55;36941;49;36941;98;117;43210;89;111;38841
5877972;5878070;507;35509;55;37106;49;37106;102;124;43442;93;113;39073
5877973;5878070;482;33734;48;34661;43;34661;90;109;41318;81;105;36949
5877974;5878070;481;33702;50;34890;45;34890;89;109;41286;80;105;36917
5877975;5878070;486;33986;51;35279;45;35279;92;109;41985;83;110;37616
5877976;5878070;487;34067;54;35575;48;35575;94;112;42066;85;110;37697
5877977;5878070;490;34279;48;33070;44;33070;97;116;42278;88;111;37909
5877978;5878070;454;31787;47;33164;43;33164;141;155;46129;121;146;39634
5877979;5878070;451;31567;48;34665;43;34665;138;154;45909;118;144;39415
5877980;5878070;444;31064;46;34522;42;34522;139;151;41304;118;144;39401
5877981;5878070;443;30998;46;34311;42;34311;142;155;46189;122;146;39695
5877982;5878070;445;31129;48;34386;44;34386;136;160;34443;124;150;39825
5877983;5878070;412;28870;52;35380;46;35380;81;112;35878;104;133;36531
5877984;5878070;404;28284;51;35380;46;35380;83;118;35257;105;133;35910
5877985;5878070;402;28135;49;34419;44;34419;81;112;35108;102;133;35761
5877986;5878070;396;27716;50;34381;44;34381;79;105;34970;100;133;35622
5877987;5878070;396;27692;53;34965;48;34965;81;112;35152;103;133;35805
5877988;5878070;377;26418;49;34053;44;34053;91;118;35133;113;141;35786
5877989;5878070;372;26073;50;34588;45;34588;90;118;35050;112;139;35703
5877990;5878070;369;25829;50;34943;45;34943;94;118;35338;116;137;35990
5877991;5878070;378;26486;50;35184;45;35184;98;127;35649;120;143;36302
5877992;5878070;382;26715;50;35443;45;35443;102;137;35879;123;149;36532
5877993;5878070;386;26990;50;35668;45;35668;122;149;41937;127;149;36806
5877994;5878070;389;27233;52;36097;47;36097;125;149;42181;131;153;37050
5877995;5878070;-1;-1;53;36483;48;36483;-1;-1;-1;-1;-1;-1
5877996;5878070;336;23546;39;23675;36;23898;133;145;38061;99;128;34716
5877997;5878070;333;23311;40;23649;36;23872;102;135;33474;96;122;34481
5877998;5878070;332;23216;42;23618;38;23841;100;135;33379;94;120;34386
5877999;5878070;327;22918;37;22925;34;23148;96;129;33081;90;116;34088
5878000;5878070;326;22794;40;23316;36;23538;94;121;32957;88;112;33965
5878001;5878070;326;22821;43;23788;39;24010;95;122;32984;89;112;33991
5878002;5878070;332;23217;42;24638;38;24861;100;135;33380;94;120;34387
5878003;5878070;313;21887;37;22678;34;22901;87;114;33871;91;112;34132
5878004;5878070;309;21642;35;22149;32;22372;84;113;33627;87;108;33887
5878005;5878070;307;21500;36;21905;33;22128;80;107;33373;91;104;23293
5878006;5878070;306;21430;34;21555;31;21778;79;107;33304;90;104;23223
5878007;5878070;297;20808;36;21788;33;22011;78;99;33800;85;103;22420
5878008;5878070;300;21008;38;22336;35;22559;80;105;34000;88;108;22620
5878009;5878070;319;22307;36;22548;33;22771;92;121;34180;101;124;35385
5878010;5878070;318;22247;39;22665;36;22888;91;119;34121;101;124;35325
5878011;5878070;320;22419;34;18916;31;18916;93;121;34292;103;124;35497
5878012;5878070;264;18452;33;18975;30;18975;79;91;20485;87;100;19519
5878013;5878070;261;18248;33;18263;30;18263;76;90;20281;82;94;39340
5878014;5878070;265;18579;32;18242;29;18242;80;94;20612;85;100;23172
5878015;5878070;249;17429;34;17561;30;17561;74;90;20666;71;93;18829
5878016;5878070;245;17129;33;17401;29;17401;76;90;20905;70;91;18620
5878017;5878070;240;16826;31;16867;28;16867;66;87;16897;70;91;18292
5878018;5878070;239;16755;32;16877;28;16877;65;84;16826;72;91;18386
5878019;5878070;233;16319;31;16239;28;16239;52;71;16390;69;84;16390
5878020;5878070;230;16115;29;16169;26;16169;49;65;16186;66;80;16186
5878021;5878070;228;15971;28;16137;25;16137;47;65;16041;64;80;16041
5878022;5878070;226;15789;30;15761;27;15761;41;59;16196;59;74;16527
5878023;5878070;225;15750;27;15885;25;15885;46;65;16540;64;80;16540
5878024;5878070;223;15639;28;16271;25;16271;63;78;16685;64;91;17016
5878025;5878070;215;15071;25;15375;23;15375;57;78;16362;68;87;15602
5878026;5878070;215;15075;26;15433;24;15433;56;81;16294;68;87;15605
5878027;5878070;219;15360;30;15848;27;15848;61;84;16592;64;92;15899
5878028;5878070;207;14497;26;13948;24;14058;75;87;14722;72;89;16497
5878029;5878070;206;14399;24;13516;21;13752;77;86;17799;71;89;16399
5878030;5878070;184;12862;24;13391;21;13627;49;66;13956;49;78;13552
5878031;5878070;177;12382;22;12840;20;13076;43;55;13412;59;75;12961
5878032;5878070;180;12598;24;13155;21;13391;46;63;13628;62;77;13177
5878033;5878070;184;12846;27;13488;24;13724;50;72;13877;50;78;13474
5878034;5878070;158;11053;22;11342;20;11342;56;69;11376;59;74;11376
5878035;5878070;154;10768;20;11076;18;11076;52;62;11091;55;68;11091
5878036;5878070;154;10812;22;10979;21;10979;53;64;11135;56;68;11135
5878037;5878070;158;11076;19;10508;17;10508;57;69;11399;60;74;11399
5878038;5878070;143;10035;19;10127;17;10127;44;58;10525;47;62;10237
5878039;5878070;139;9724;19;9773;17;9773;42;56;9877;43;62;9926
5878040;5878070;139;9720;17;9673;16;9673;42;56;9873;43;62;9922
5878041;5878070;138;9690;19;9889;17;9889;42;56;9843;42;62;9892
5878042;5878070;120;8423;15;8460;14;8460;34;46;9109;41;49;11757
5878043;5878070;113;7936;15;8152;14;8152;24;35;8830;25;41;8830
5878044;5878070;110;7692;17;8071;15;8071;21;33;8618;22;35;8618
5878045;5878070;106;7430;17;8184;15;8184;26;37;8326;32;44;8193
5878046;5878070;105;7378;18;8817;17;8817;26;33;8335;26;37;8335
5878047;5878070;98;6833;21;7543;20;7543;22;31;7485;22;34;7485
5878048;5878070;96;6751;15;7179;14;7179;17;28;7044;19;29;7044
5878049;5878070;90;6304;15;7108;13;7108;17;27;6712;18;28;6712
5878050;5878070;89;6208;16;7276;14;7276;19;28;6837;20;28;6837
5878051;5878070;90;6312;18;7736;16;7736;22;30;6576;23;30;6576
5878052;5878070;90;6332;20;8054;18;8054;24;34;6759;25;36;6759
5878053;5878070;77;5387;15;5815;14;5815;20;30;5678;21;31;5678
5878054;5878070;74;5173;15;6090;14;6090;19;30;5116;19;30;5517
5878055;5878070;72;5056;19;6542;18;6542;20;30;5205;20;30;5606
5878056;5878070;61;4267;22;7304;20;7304;21;30;5465;22;31;5465
5878057;5878070;57;4017;16;4577;15;4577;24;32;5659;25;35;5659
5878058;5878070;59;4132;17;4671;16;4671;27;34;5855;28;39;5454
5878059;5878070;49;3407;14;4180;13;4180;24;28;4233;23;31;4268
5878060;5878070;44;3074;15;3990;14;3990;24;30;4285;25;34;4285
5878061;5878070;39;2751;18;4302;17;4302;28;30;4512;25;33;4206
5878062;5878070;37;2610;13;2936;12;2936;25;32;3605;27;34;3605
5878063;5878070;29;2007;10;2481;10;2481;23;26;1968;24;28;2047
5878064;5878070;25;1760;18;2314;17;2314;21;24;1814;19;24;1734
5878065;5878070;23;1589;10;2707;9;2037;13;17;2227;16;20;2306
5878066;5878070;19;1320;12;2626;11;2010;9;16;1742;12;18;1822
5878067;5878070;16;1128;9;1492;8;1492;11;15;1512;16;16;1128
5878068;5878070;13;943;11;1496;11;1496;9;12;948;8;12;948
5878069;5878070;8;551;9;1497;8;1497;8;8;551;8;8;551
5878070;5878070;0;0;0;0;0;0;0;0;0;0;0;0
5878071;5878070;8;556;7;925;7;925;8;8;556;8;8;556
5878072;5878070;12;854;12;1376;12;1376;12;12;854;12;12;854
5878073;5878070;18;1278;9;1644;9;1644;14;17;1330;15;18;2803
5878074;5878070;23;1599;12;1916;11;1916;17;20;1624;17;19;1624
5878075;5878070;25;1779;13;4247;12;4245;17;22;2629;17;20;2629
5878076;5878070;29;2046;14;4059;12;4057;13;17;2368;13;18;2368
5878077;5878070;35;2465;14;3839;13;3837;15;18;2792;15;20;2792
5878078;5878070;38;2633;13;3777;12;3876;14;17;2739;14;20;2739
5878079;5878070;41;2888;15;4242;14;4330;15;18;3213;15;20;3213
5878080;5878070;45;3140;15;4218;13;4305;15;18;3227;16;20;3554
5878081;5878070;49;3408;14;4358;13;4354;15;18;3484;15;20;3484
5878082;5878070;52;3672;15;4636;13;4632;16;21;3741;16;20;3741
5878083;5878070;56;3931;16;4870;14;4866;19;23;4000;19;24;4000
5878084;5878070;60;4194;16;6274;14;6270;19;23;4504;20;26;4504
5878085;5878070;65;4519;16;6204;14;6200;20;23;4791;21;26;4791
5878086;5878070;68;4752;16;6259;14;6255;18;22;4911;19;22;4911
5878087;5878070;73;5117;17;6348;15;6344;23;26;5421;23;28;5421
5878088;5878070;77;5356;18;6545;16;6541;21;26;5760;21;27;5760
5878089;5878070;81;5662;19;6759;17;6755;26;30;6079;26;31;6079
5878090;5878070;88;6181;18;7936;17;7932;30;36;7917;29;38;7917
5878091;5878070;88;6171;20;7294;18;7290;30;36;7907;29;38;7907
5878092;5878070;94;6592;24;7795;21;7791;32;38;8054;31;40;8054
5878093;5878070;97;6814;22;8069;19;8065;32;38;8046;31;39;8046
5878094;5878070;100;7024;23;9827;20;9830;33;38;8352;32;39;8350
5878095;5878070;106;7390;24;9923;22;9925;35;39;8492;36;40;8492
5878096;5878070;121;8482;20;9769;18;9772;40;47;9835;35;46;9596
5878097;5878070;121;8470;20;9767;18;9770;40;47;9864;35;46;9577
5878098;5878070;125;8731;20;10087;18;10090;44;49;10152;42;50;10152
5878099;5878070;130;9069;21;10289;19;10292;36;48;10444;37;50;10439
5878100;5878070;133;9286;23;10561;20;10564;38;49;10361;36;52;10361
5878101;5878070;141;9889;24;10916;21;11721;43;55;13703;42;58;11372
5878102;5878070;147;10279;24;10911;21;11716;36;51;13261;34;57;13261
5878103;5878070;145;10123;25;10954;22;11759;35;51;12999;33;51;12999
5878104;5878070;148;10377;26;11341;23;12146;42;58;12985;37;58;13088
5878105;5878070;153;10718;27;11684;24;12489;41;57;12655;36;59;12757
5878106;5878070;156;10905;29;12084;26;12889;44;58;12842;39;62;12945
5878107;5878070;172;12026;28;15476;25;15472;42;63;15545;42;66;15545
5878108;5878070;168;11742;28;15272;24;15268;38;58;15248;37;57;15248
5878109;5878070;173;12136;30;15642;27;15637;41;60;15613;42;66;15613
5878110;5878070;198;13886;33;15175;30;17511;61;81;17437;61;83;17437
5878111;5878070;191;13336;32;14699;28;17035;54;72;16887;54;78;16887
5878112;5878070;194;13572;32;14935;29;17271;57;74;17122;57;78;17122
5878113;5878070;198;13871;35;15407;31;17743;61;81;17422;61;83;17422
5878114;5878070;205;14334;39;15695;35;18031;68;91;17885;74;89;21245
5878115;5878070;211;14738;39;16611;35;18947;74;94;18289;74;90;18289
5878116;5878070;222;15544;38;16655;34;16657;82;104;19534;66;101;18435
5878117;5878070;221;15472;36;16618;32;16621;81;104;19462;65;96;18363
5878118;5878070;221;15500;37;16903;33;16906;81;106;19491;65;97;18391
5878119;5878070;225;15728;41;17245;37;17248;84;112;19718;68;106;18619
5878120;5878070;229;16000;42;17312;38;17315;88;117;19990;72;107;18891
5878121;5878070;237;16593;31;19246;28;19242;109;138;24541;81;108;19484
5878128;5878070;317;22221;38;22223;34;22218;97;119;26797;105;122;31965
5878129;5878070;314;22006;38;22364;35;22360;94;110;26582;102;122;31750
5878130;5878070;313;21914;37;22246;33;22242;93;107;26491;101;118;31659
5878131;5878070;309;21662;38;22080;34;22076;89;105;26239;97;116;31406
5878132;5878070;309;21634;40;22053;36;22048;89;105;26211;97;116;31379
5878133;5878070;311;21760;40;22100;36;22096;91;107;26337;99;116;31505
5878134;5878070;404;28255;43;24013;38;24009;155;176;39719;136;161;38996
5878135;5878070;331;23201;41;23904;37;23899;100;129;28752;116;144;37595
5879825;5878070;504;35312;54;37033;48;37033;102;124;43463;93;113;39094
5879826;5878070;473;33125;48;34114;42;34114;91;109;40745;82;105;36376
5879827;5878070;477;33384;49;34631;43;34631;89;109;41246;80;105;36877
5879828;5878070;480;33591;52;34913;46;34913;89;109;41248;80;105;36878
5879829;5878070;485;33975;50;33784;46;33806;93;112;41559;84;110;37190
5879830;5878070;489;34241;54;35610;48;35610;96;116;42240;87;111;37871
5879831;5878070;459;32121;45;32983;41;32983;131;142;36890;110;134;34987
5879832;5878070;457;31968;46;33094;42;33094;129;139;36738;107;134;34834
5879833;5878070;458;32046;49;34141;44;34141;130;142;36816;109;134;34912
5879834;5878070;442;30945;46;34137;42;34137;142;155;46198;122;146;39704
5879835;5878070;438;30646;47;33953;42;33953;136;148;35863;121;144;39609
5879836;5878070;441;30873;45;33882;41;33882;140;155;40682;120;146;34187
5879837;5878070;443;31000;48;34281;44;34281;142;155;40809;122;146;34314
5879838;5878070;403;28221;48;34487;43;34487;82;118;35194;104;133;35847
5879839;5878070;400;27976;48;34300;43;34300;78;105;34950;100;133;35602
5879840;5878070;396;27730;49;34119;44;34119;75;105;34703;97;133;35356
5879841;5878070;399;27934;50;34191;45;34191;78;105;34941;100;133;35594
5879842;5878070;380;26576;48;33955;42;33955;86;118;34763;107;139;35416
5879843;5878070;375;26267;51;34500;46;34500;86;118;34767;107;139;35420
5879844;5878070;366;25609;53;35192;48;35192;95;124;35436;117;137;36088
5879845;5878070;363;25428;54;35472;48;35472;98;127;35664;120;139;36317
5879846;5878070;358;25064;53;35591;48;35591;103;137;35949;110;136;34913
5879847;5878070;359;25110;52;35886;46;35886;123;149;41984;111;136;34959
5879848;5878070;361;25285;53;36197;47;36197;126;149;42234;113;141;35135
5879849;5878070;-1;-1;39;23828;35;24051;-1;-1;-1;-1;-1;-1
5879850;5878070;331;23165;39;23591;35;23814;100;135;33328;94;116;34335
5879851;5878070;332;23250;38;23436;35;23659;101;135;33412;95;120;34420
5879852;5878070;328;22974;41;23455;37;23677;97;130;33137;91;116;34144
5879853;5878070;323;22608;37;22839;33;23062;92;119;32771;91;110;33778
5879854;5878070;322;22553;41;23225;37;23447;91;119;32716;90;110;33724
5879855;5878070;324;22696;43;22911;39;23133;93;122;32858;87;110;33866
5879856;5878070;312;21812;39;22620;36;22842;87;117;32429;86;110;33436
5879857;5878070;314;21960;35;22313;32;22536;90;116;34049;88;108;33584
5879858;5878070;312;21832;38;22726;35;22948;87;114;33816;87;108;33495
5879859;5878070;307;21507;35;21811;32;22033;80;107;33381;91;110;23301
5879860;5878070;302;21161;34;21371;30;21594;75;102;33034;86;104;22954
5879861;5878070;301;21087;36;21528;32;21751;75;102;33017;85;103;22937
5879862;5878070;305;21364;36;21759;33;21982;78;102;33238;89;104;23215
5879863;5878070;314;21953;36;22189;32;22412;87;116;33827;96;116;35032
5879864;5878070;316;22124;39;22679;36;22902;89;116;33998;99;120;35202
5879865;5878070;320;22407;38;19164;34;19164;93;121;34280;103;124;35485
5879866;5878070;261;18261;35;19054;31;19054;76;90;20294;84;96;19328
5879867;5878070;257;18016;33;18058;29;18058;72;88;19993;78;91;39052
5879868;5878070;255;17875;33;18291;29;18291;75;90;20477;81;95;18935
5879869;5878070;253;17688;34;18655;31;17940;77;92;20592;74;93;19304
5879870;5878070;255;17874;31;17226;28;17226;79;94;20777;77;96;19490
5879871;5878070;243;16981;31;16986;27;16986;71;90;17051;73;91;18447
5879872;5878070;238;16684;29;16545;26;16545;64;81;16755;65;91;17086
5879873;5878070;232;16218;29;16241;26;16241;50;68;16288;67;84;16288
5879874;5878070;227;15917;28;15946;25;15946;46;65;15987;63;80;15987
5879875;5878070;224;15650;27;15680;25;15680;42;59;15720;59;74;16051
5879876;5878070;222;15546;26;15508;23;15508;41;59;15631;58;71;15962
5879877;5878070;221;15503;26;15601;24;15601;44;59;15864;61;74;16196
5879878;5878070;222;15529;28;15699;25;15699;48;65;16130;65;80;16130
5879879;5878070;212;14848;25;15154;22;15154;54;78;16139;65;86;15379
5879880;5878070;212;14809;28;15192;25;15192;59;78;16386;65;86;15339
5879881;5878070;200;14021;30;15862;28;15862;65;80;15963;65;85;15559
5879882;5878070;199;13963;26;13928;23;13824;64;80;15904;64;85;15501
5879883;5878070;183;12832;24;13748;22;13644;46;60;13781;46;77;13377
5879884;5878070;179;12506;24;13572;21;13468;44;55;13602;60;77;13151
5879885;5878070;174;12202;24;12787;21;13023;41;53;13231;57;74;12780
5879886;5878070;183;12834;26;13471;23;13708;50;72;13865;50;78;13462
5879887;5878070;185;12919;29;13571;26;13807;51;72;13950;51;80;13546
5879888;5878070;160;11202;24;11475;22;11475;57;66;13361;62;73;11524
5879889;5878070;155;10882;21;11069;19;11069;54;63;11205;57;71;11205
5879890;5878070;149;10414;19;10661;17;10661;47;59;10737;50;62;10737
5879891;5878070;164;11477;19;10419;17;10419;62;74;11800;65;80;11800
5879892;5878070;142;9927;19;10074;17;10074;43;57;10417;46;62;10129
5879893;5878070;135;9416;18;9754;16;9754;38;49;9618;38;58;9618
5879894;5878070;133;9311;18;9487;16;9487;37;46;9513;37;53;9513
5879895;5878070;137;9600;16;8835;14;8835;41;52;9802;41;61;9802
5879896;5878070;118;8255;23;9122;22;9122;29;39;9148;34;48;9330
5879897;5878070;117;8216;20;8258;18;8258;29;37;8516;30;41;9020
5879898;5878070;114;7952;18;9481;16;9481;25;32;8251;25;35;8251
5879899;5878070;108;7577;17;8421;16;8421;21;31;7947;21;33;7947
5879900;5878070;104;7267;18;8164;16;8164;18;29;7494;18;32;7494
5879901;5878070;100;6984;17;8072;15;8072;19;28;7501;19;30;7501
5879902;5878070;98;6846;15;7287;14;7287;17;27;7006;19;29;7006
5879903;5878070;89;6248;18;7823;15;7823;21;30;6512;22;31;6512
5879904;5878070;84;5914;16;7378;15;7403;17;27;5777;17;29;6178
5879905;5878070;82;5708;17;7610;15;7610;16;28;5734;16;27;6135
5879906;5878070;85;5956;17;7861;15;7861;20;30;5983;20;30;6384
5879907;5878070;74;5164;20;6695;18;6695;18;30;5054;18;30;5455
5879908;5878070;70;4931;17;6508;16;6508;15;29;4821;15;27;5222
5879909;5878070;69;4839;20;6733;19;6733;17;29;4954;17;30;5355
5879910;5878070;68;4736;19;7104;17;7104;16;28;4660;16;28;5061
5879911;5878070;61;4289;20;5527;18;7383;19;30;5323;20;30;5323
5879912;5878070;57;4000;16;4724;15;4724;18;27;4098;18;26;4098
5879913;5878070;49;3456;15;4345;14;4345;19;25;4183;19;26;4183
5879914;5878070;54;3753;18;4467;17;4467;19;27;3781;18;27;3781
5879915;5878070;42;2953;19;4254;17;4254;23;30;4018;22;32;4018
5879916;5878070;41;2843;18;3956;16;3956;26;31;4254;25;36;4254
5879917;5878070;31;2191;16;3504;15;3504;20;27;2819;20;26;2819
5879918;5878070;26;1792;10;2234;10;2234;20;24;1753;19;24;1753
5879919;5878070;22;1533;11;2083;11;2083;17;20;1501;18;21;1580
5879920;5878070;18;1241;10;1787;9;1787;12;15;1398;13;17;1280
5879921;5878070;14;986;9;1542;8;1542;9;12;956;8;12;956
5879922;5878070;11;743;8;1280;8;1280;8;10;880;7;10;880
5879923;5878070;7;507;9;1402;8;1402;7;7;507;7;7;507
5879924;5878070;5;332;10;1101;10;1101;5;5;332;5;5;332
5879925;5878070;8;530;9;1225;9;1225;8;8;530;8;8;530
5879926;5878070;11;797;8;1347;8;1347;11;11;797;11;11;797
5879927;5878070;16;1142;9;2206;8;2206;12;16;2578;12;16;2578
5879928;5878070;20;1389;9;2486;9;2486;14;19;2732;14;19;2732
5879929;5878070;26;1822;14;4353;13;4351;19;23;2765;19;22;2765
5879930;5878070;30;2119;13;3940;12;3936;16;22;2611;16;20;2611
5879931;5878070;37;2581;11;3458;10;3454;16;20;3739;15;21;3739
5879932;5878070;39;2702;11;3404;10;3400;16;20;3748;15;22;3748
5879933;5878070;45;3145;12;3817;11;3813;18;22;3476;18;22;3476
5879934;5878070;46;3243;12;3944;11;3940;17;22;4116;17;22;4116
5879935;5878070;51;3573;16;4384;15;4380;18;23;3740;18;22;3740
5879936;5878070;55;3841;16;4813;14;4809;19;23;3956;19;22;3956
5879937;5878070;58;4070;16;4994;15;4966;22;26;4177;22;26;4177
5879938;5878070;60;4184;16;5964;15;5959;18;26;4474;23;27;4260
5879939;5878070;65;4519;16;5922;14;5917;20;28;4587;24;30;5344
5879940;5878070;68;4755;15;5965;14;5961;22;26;5225;22;29;5225
5879941;5878070;72;5025;16;6140;15;6136;23;29;5303;24;31;5303
5879942;5878070;75;5284;20;6609;18;6605;28;31;6090;26;30;6086
5879943;5878070;79;5537;17;7305;16;7301;27;32;7443;26;33;7443
5879944;5878070;84;5906;18;7689;16;7685;25;35;7602;24;36;7602
5879945;5878070;91;6402;29;8165;26;8160;27;39;7730;26;39;7730
5879946;5878070;98;6835;22;8013;21;8034;30;40;7930;29;42;7930
5879947;5878070;99;6937;21;7895;19;7915;27;39;7745;26;40;7745
5879948;5878070;105;7368;20;9698;18;9701;33;38;8357;31;39;10681
5879949;5878070;106;7428;24;9461;22;9464;33;38;8620;33;38;8620
5879950;5878070;117;8155;20;9478;17;9481;34;41;9269;31;42;9269
5879951;5878070;118;8280;20;9543;18;9545;35;42;9387;32;44;9387
5879952;5878070;121;8492;20;9799;18;9801;42;48;9609;35;47;9599
5879953;5878070;136;9521;19;10240;17;10243;43;52;10705;41;55;10705
5879954;5878070;137;9579;24;10455;21;11260;39;52;10949;41;54;10730
5879955;5878070;139;9735;25;10834;22;11639;41;54;11084;43;59;11084
5879956;5878070;141;9841;24;10716;21;11521;43;57;13440;38;56;13542
5879957;5878070;141;9862;24;10814;21;11619;35;51;12841;33;56;12841
5879958;5878070;145;10136;25;11092;22;11897;36;51;12847;34;56;12847
5879959;5878070;149;10429;26;11439;23;12244;34;48;12469;32;52;12469
5879960;5878070;154;10798;29;12023;26;12828;42;56;12726;37;59;12828
5879961;5878070;174;12178;28;15547;24;15543;45;64;15697;45;66;15697
5879962;5878070;172;12028;31;16267;27;16263;42;61;15484;42;66;15484
5879963;5878070;173;12132;30;15706;27;15702;39;58;15541;38;55;15541
5879964;5878070;188;13128;31;14200;27;16536;51;71;16678;56;76;20038
5879965;5878070;187;13120;33;14602;29;16938;51;71;16671;56;76;20031
5879966;5878070;191;13387;33;14898;30;17234;54;72;16938;54;78;16938
5879967;5878070;207;14475;37;15550;33;17886;70;93;18026;70;90;18026
5879968;5878070;208;14587;39;15747;36;18083;71;93;18138;71;90;18138
5879969;5878070;209;14665;36;15395;32;15398;73;93;18216;73;90;18216
5879970;5878070;210;14681;35;16468;32;16471;77;102;18064;61;96;16965
5879971;5878070;217;15190;37;16572;33;16575;77;104;19180;61;96;18080
5879972;5878070;221;15498;40;17044;36;17047;81;106;19488;65;97;18389
5879973;5878070;227;15922;42;17342;39;17345;87;117;19913;71;107;18814
5879974;5878070;231;16167;32;19143;29;19139;91;117;20157;75;107;19058
5879975;5878070;293;20489;29;19024;26;19020;89;111;25384;97;119;25384
5879981;5878070;301;21076;40;21080;37;21076;120;136;28069;123;138;26082
5879982;5878070;304;21305;43;22707;39;22703;123;138;28299;126;141;26311
5879983;5878070;302;21105;40;22490;36;22486;120;136;28099;123;138;26111
5879984;5878070;310;21694;39;22340;35;22336;90;107;26271;98;116;31438
5879985;5878070;306;21390;36;21921;33;21917;85;100;25966;93;114;31134
5879986;5878070;307;21456;37;21784;33;21780;86;103;26033;94;114;31201
5879987;5878070;310;21705;38;21985;35;21981;90;107;26281;98;116;31449
5879988;5878070;-1;-1;40;23940;36;23936;-1;-1;-1;-1;-1;-1
5881677;5878070;469;32816;46;33686;41;33686;90;109;40699;81;105;36330
5881678;5878070;469;32800;47;33867;42;33867;86;109;40454;77;101;36085
5881679;5878070;471;33004;48;34138;43;34138;89;109;40624;80;105;36255
5881680;5878070;475;33244;49;34443;44;34443;92;109;40864;83;110;36494
5881681;5878070;480;33587;46;33542;41;33564;97;116;41207;88;111;36838
5881682;5878070;463;32434;48;33556;44;33578;96;120;35911;93;117;35232
5881683;5878070;458;32058;45;32990;41;32990;130;142;36828;109;134;34924
5881684;5878070;456;31933;43;32853;39;32853;128;139;36703;107;134;34800
5881685;5878070;453;31687;44;32822;40;32822;125;137;36457;103;134;34554
5881686;5878070;440;30784;46;33982;42;33982;138;152;36002;119;144;34098
5881687;5878070;435;30482;45;33615;41;33615;137;145;35515;115;142;33796
5881688;5878070;434;30411;44;33571;40;33571;133;142;35628;114;142;33724
5881689;5878070;437;30596;46;33926;42;33926;136;146;35814;116;144;33910
5881690;5878070;441;30888;49;34280;44;34280;140;155;40696;120;146;34202
5881691;5878070;405;28381;49;34484;44;34484;90;118;35051;112;139;35704
5881692;5878070;403;28179;49;34365;44;34365;87;118;34849;109;139;35502
5881693;5878070;396;27690;48;33944;43;33944;76;105;34759;97;133;35411
5881694;5878070;391;27401;47;33591;42;33591;78;105;34238;100;133;34891
5881695;5878070;380;26618;49;33979;44;33979;80;112;34394;102;133;35047
5881696;5878070;381;26650;52;34546;47;34546;85;118;34693;106;139;35346
5881697;5878070;368;25772;55;34828;50;34828;99;127;35671;120;139;36324
5881698;5878070;365;25516;57;35725;52;35725;101;137;35871;116;141;35365
5881699;5878070;355;24832;55;35747;50;35747;123;149;42047;107;132;34681
5881700;5878070;357;25018;55;36228;50;36228;125;149;42165;109;132;34867
5881701;5878070;356;24949;55;36352;50;36352;133;152;42704;108;134;34799
5881702;5878070;-1;-1;42;24063;39;24286;-1;-1;-1;-1;-1;-1
5881703;5878070;332;23213;40;23689;36;23912;100;135;33376;94;120;34384
5881704;5878070;328;22925;38;23219;34;23442;96;129;33088;90;116;34096
5881705;5878070;323;22641;37;22954;34;23176;92;119;32804;91;110;33812
5881706;5878070;319;22356;37;22695;33;22918;88;117;32519;87;110;33526
5881707;5878070;318;22282;39;22622;35;22845;87;117;32445;86;110;33452
5881708;5878070;318;22270;40;22684;36;22907;87;117;32433;86;110;33440
5881709;5878070;308;21580;38;22542;35;22765;83;116;32197;82;108;33204
5881710;5878070;309;21626;36;22191;32;22414;84;114;32242;83;108;33250
5881711;5878070;311;21736;35;21421;31;21644;86;116;32352;85;108;33360
5881712;5878070;299;20903;34;21162;31;21385;87;114;33829;83;108;33756
5881713;5878070;297;20788;34;21227;31;21450;75;102;33025;85;104;33866
5881714;5878070;302;21172;34;21476;31;21699;76;102;33046;87;104;23023
5881715;5878070;305;21338;34;21705;31;21928;78;102;33212;89;104;23188
